# bench=memory_detail
# l3_bytes=20971520
# ring_bytes=134217728
# k=5 warmup=1 cpu=0
op,impl,size,dst_align,src_align,mode,delta,cyc_per_byte,gib_s
memcpy,micron,14,0,0,hot,0,0.3508,7.96
memcpy,libc,14,0,0,hot,0,0.3107,8.99
memcpy,raw32,14,0,0,hot,0,0.3512,7.96
memmove,micron,14,0,0,hot,0,0.4019,6.95
memmove,libc,14,0,0,hot,0,0.1808,15.50
memset0,micron,14,0,0,hot,0,0.1892,14.75
memset0,libc,14,0,0,hot,0,0.2211,12.65
memset5A,micron,14,0,0,hot,0,0.6331,4.41
memcpy,micron,15,0,0,hot,0,0.3325,8.40
memcpy,libc,15,0,0,hot,0,0.2902,9.63
memcpy,raw32,15,0,0,hot,0,0.3870,7.21
memmove,micron,15,0,0,hot,0,0.3746,7.46
memmove,libc,15,0,0,hot,0,0.3092,9.03
memset0,micron,15,0,0,hot,0,0.1674,16.69
memset0,libc,15,0,0,hot,0,0.2667,10.50
memset5A,micron,15,0,0,hot,0,0.2500,11.17
memcpy,micron,16,0,0,hot,0,0.2650,10.54
memcpy,libc,16,0,0,hot,0,0.3614,7.73
memcpy,raw32,16,0,0,hot,0,0.2606,10.72
memmove,micron,16,0,0,hot,0,0.3572,7.82
memmove,libc,16,0,0,hot,0,0.4392,6.35
memset0,micron,16,0,0,hot,0,0.1444,19.38
memset0,libc,16,0,0,hot,0,0.2814,9.93
memset5A,micron,16,0,0,hot,0,0.2344,11.92
memcpy,micron,17,0,0,hot,0,0.4160,6.71
memcpy,libc,17,0,0,hot,0,0.3277,8.52
memcpy,raw32,17,0,0,hot,0,0.3761,7.43
memmove,micron,17,0,0,hot,0,0.3577,7.81
memmove,libc,17,0,0,hot,0,0.3730,7.49
memset0,micron,17,0,0,hot,0,0.2011,13.87
memset0,libc,17,0,0,hot,0,0.2715,10.31
memset5A,micron,17,0,0,hot,0,0.3660,7.63
memcpy,micron,18,0,0,hot,0,0.3414,8.18
memcpy,libc,18,0,0,hot,0,0.3098,9.02
memcpy,raw32,18,0,0,hot,0,0.3513,7.95
memmove,micron,18,0,0,hot,0,0.3378,8.27
memmove,libc,18,0,0,hot,0,0.3560,7.85
memset0,micron,18,0,0,hot,0,0.1333,20.96
memset0,libc,18,0,0,hot,0,0.3195,8.74
memset5A,micron,18,0,0,hot,0,0.1773,15.77
memcpy,micron,19,0,0,hot,0,0.2159,12.98
memcpy,libc,19,0,0,hot,0,0.2941,9.50
memcpy,raw32,19,0,0,hot,0,0.3389,8.24
memmove,micron,19,0,0,hot,0,0.3202,8.73
memmove,libc,19,0,0,hot,0,0.3337,8.37
memset0,micron,19,0,0,hot,0,0.1264,22.14
memset0,libc,19,0,0,hot,0,0.3037,9.19
memset5A,micron,19,0,0,hot,0,0.2764,10.11
memcpy,micron,20,0,0,hot,0,0.3545,7.87
memcpy,libc,20,0,0,hot,0,0.0000,0.00
memcpy,raw32,20,0,0,hot,0,0.3198,8.74
memmove,micron,20,0,0,hot,0,0.3017,9.26
memmove,libc,20,0,0,hot,0,0.3098,9.02
memset0,micron,20,0,0,hot,0,0.1192,23.44
memset0,libc,20,0,0,hot,0,0.2540,10.97
memset5A,micron,20,0,0,hot,0,0.2551,10.95
memcpy,micron,21,0,0,hot,0,0.3057,9.15
memcpy,libc,21,0,0,hot,0,0.2396,11.66
memcpy,raw32,21,0,0,hot,0,0.3085,9.06
memmove,micron,21,0,0,hot,0,0.3052,9.15
memmove,libc,21,0,0,hot,0,0.2950,9.47
memset0,micron,21,0,0,hot,0,0.1111,25.15
memset0,libc,21,0,0,hot,0,0.2143,13.04
memset5A,micron,21,0,0,hot,0,0.2500,11.17
memcpy,micron,22,0,0,hot,0,0.2905,9.62
memcpy,libc,22,0,0,hot,0,0.2547,10.96
memcpy,raw32,22,0,0,hot,0,0.1801,15.57
memmove,micron,22,0,0,hot,0,0.2723,10.26
memmove,libc,22,0,0,hot,0,0.2672,10.46
memset0,micron,22,0,0,hot,0,0.1054,26.52
memset0,libc,22,0,0,hot,0,0.2070,13.50
memset5A,micron,22,0,0,hot,0,0.2408,11.59
memcpy,micron,23,0,0,hot,0,0.2783,10.04
memcpy,libc,23,0,0,hot,0,0.2443,11.44
memcpy,raw32,23,0,0,hot,0,0.2794,10.00
memmove,micron,23,0,0,hot,0,0.3427,8.14
memmove,libc,23,0,0,hot,0,0.2695,10.37
memset0,micron,23,0,0,hot,0,0.1251,22.22
memset0,libc,23,0,0,hot,0,0.1957,14.28
memset5A,micron,23,0,0,hot,0,0.1631,17.13
memcpy,micron,24,0,0,hot,0,0.2654,10.53
memcpy,libc,24,0,0,hot,0,0.2325,12.02
memcpy,raw32,24,0,0,hot,0,0.3420,8.17
memmove,micron,24,0,0,hot,0,0.2500,11.17
memmove,libc,24,0,0,hot,0,0.2583,10.81
memset0,micron,24,0,0,hot,0,0.0981,28.50
memset0,libc,24,0,0,hot,0,0.1877,14.88
memset5A,micron,24,0,0,hot,0,0.0926,30.53
memcpy,micron,25,0,0,hot,0,0.2781,10.05
memcpy,libc,25,0,0,hot,0,0.2441,11.44
memcpy,raw32,25,0,0,hot,0,0.2753,10.15
memmove,micron,25,0,0,hot,0,0.2932,9.53
memmove,libc,25,0,0,hot,0,0.2396,11.66
memset0,micron,25,0,0,hot,0,0.0952,29.37
memset0,libc,25,0,0,hot,0,0.1801,15.52
memset5A,micron,25,0,0,hot,0,0.1500,18.62
memcpy,micron,26,0,0,hot,0,0.2673,10.45
memcpy,libc,26,0,0,hot,0,0.2256,12.38
memcpy,raw32,26,0,0,hot,0,0.2656,10.52
memmove,micron,26,0,0,hot,0,0.2243,12.47
memmove,libc,26,0,0,hot,0,0.2597,10.76
memset0,micron,26,0,0,hot,0,0.0895,31.23
memset0,libc,26,0,0,hot,0,0.1733,16.10
memset5A,micron,26,0,0,hot,0,0.2017,13.85
memcpy,micron,27,0,0,hot,0,0.2572,10.86
memcpy,libc,27,0,0,hot,0,0.2183,12.80
memcpy,raw32,27,0,0,hot,0,0.2546,10.97
memmove,micron,27,0,0,hot,0,0.2676,10.44
memmove,libc,27,0,0,hot,0,0.2674,10.44
memset0,micron,27,0,0,hot,0,0.0885,31.57
memset0,libc,27,0,0,hot,0,0.1667,16.76
memset5A,micron,27,0,0,hot,0,0.0768,36.56
memcpy,micron,28,0,0,hot,0,0.2484,11.25
memcpy,libc,28,0,0,hot,0,0.2105,13.26
memcpy,raw32,28,0,0,hot,0,0.2468,11.32
memmove,micron,28,0,0,hot,0,0.2366,11.81
memmove,libc,28,0,0,hot,0,0.2411,11.59
memset0,micron,28,0,0,hot,0,0.0852,32.81
memset0,libc,28,0,0,hot,0,0.1608,17.38
memset5A,micron,28,0,0,hot,0,0.1875,14.90
memcpy,micron,29,0,0,hot,0,0.2521,11.08
memcpy,libc,29,0,0,hot,0,0.1004,27.97
memcpy,raw32,29,0,0,hot,0,0.2390,11.69
memmove,micron,29,0,0,hot,0,0.2249,12.43
memmove,libc,29,0,0,hot,0,0.2322,12.03
memset0,micron,29,0,0,hot,0,0.0816,34.25
memset0,libc,29,0,0,hot,0,0.1552,18.00
memset5A,micron,29,0,0,hot,0,0.1811,15.42
memcpy,micron,30,0,0,hot,0,0.2319,12.05
memcpy,libc,30,0,0,hot,0,0.1962,14.23
memcpy,raw32,30,0,0,hot,0,0.2336,11.96
memmove,micron,30,0,0,hot,0,0.2247,12.43
memmove,libc,30,0,0,hot,0,0.2253,12.40
memset0,micron,30,0,0,hot,0,0.0000,0.00
memset0,libc,30,0,0,hot,0,0.1500,18.63
memset5A,micron,30,0,0,hot,0,0.1316,21.17
memcpy,micron,31,0,0,hot,0,0.2276,12.27
memcpy,libc,31,0,0,hot,0,0.1899,14.71
memcpy,raw32,31,0,0,hot,0,0.2230,12.53
memmove,micron,31,0,0,hot,0,0.2108,13.26
memmove,libc,31,0,0,hot,0,0.1934,14.45
memset0,micron,31,0,0,hot,0,0.0765,36.54
memset0,libc,31,0,0,hot,0,0.1452,19.25
memset5A,micron,31,0,0,hot,0,0.1210,23.10
memcpy,micron,32,0,0,hot,0,0.1923,14.53
memcpy,libc,32,0,0,hot,0,0.2341,11.93
memcpy,raw32,32,0,0,hot,0,0.2050,13.63
memmove,micron,32,0,0,hot,0,0.1867,14.96
memmove,libc,32,0,0,hot,0,0.2344,11.92
memset0,micron,32,0,0,hot,0,0.0743,37.65
memset0,libc,32,0,0,hot,0,0.1173,23.83
memset5A,micron,32,0,0,hot,0,0.1641,17.03
memcpy,micron,33,0,0,hot,0,0.2748,10.17
memcpy,libc,33,0,0,hot,0,0.2175,12.85
memcpy,raw32,33,0,0,hot,0,0.2685,10.41
memmove,micron,33,0,0,hot,0,0.2775,10.07
memmove,libc,33,0,0,hot,0,0.2251,12.41
memset0,micron,33,0,0,hot,0,0.0736,37.99
memset0,libc,33,0,0,hot,0,0.1136,24.58
memset5A,micron,33,0,0,hot,0,0.1137,24.58
memcpy,micron,34,0,0,hot,0,0.2806,9.95
memcpy,libc,34,0,0,hot,0,0.3330,8.37
memcpy,raw32,34,0,0,hot,0,0.2613,10.69
memmove,micron,34,0,0,hot,0,0.1976,14.27
memmove,libc,34,0,0,hot,0,0.2186,12.78
memset0,micron,34,0,0,hot,0,0.0713,39.19
memset0,libc,34,0,0,hot,0,0.1104,25.32
memset5A,micron,34,0,0,hot,0,0.1103,25.32
memcpy,micron,35,0,0,hot,0,0.2553,10.94
memcpy,libc,35,0,0,hot,0,0.2045,13.66
memcpy,raw32,35,0,0,hot,0,0.2541,11.00
memmove,micron,35,0,0,hot,0,0.2559,10.92
memmove,libc,35,0,0,hot,0,0.2118,13.19
memset0,micron,35,0,0,hot,0,0.0692,40.40
memset0,libc,35,0,0,hot,0,0.1072,26.07
memset5A,micron,35,0,0,hot,0,0.2176,12.82
memcpy,micron,36,0,0,hot,0,0.2515,11.11
memcpy,libc,36,0,0,hot,0,0.1990,14.04
memcpy,raw32,36,0,0,hot,0,0.2461,11.36
memmove,micron,36,0,0,hot,0,0.2539,11.00
memmove,libc,36,0,0,hot,0,0.2062,13.55
memset0,micron,36,0,0,hot,0,0.0676,41.31
memset0,libc,36,0,0,hot,0,0.1043,26.80
memset5A,micron,36,0,0,hot,0,0.1035,27.07
memcpy,micron,37,0,0,hot,0,0.1362,20.57
memcpy,libc,37,0,0,hot,0,0.1732,16.13
memcpy,raw32,37,0,0,hot,0,0.2378,11.75
memmove,micron,37,0,0,hot,0,0.2469,11.32
memmove,libc,37,0,0,hot,0,0.2004,13.94
memset0,micron,37,0,0,hot,0,0.1996,13.95
memset0,libc,37,0,0,hot,0,0.1014,27.56
memset5A,micron,37,0,0,hot,0,0.1014,27.56
memcpy,micron,38,0,0,hot,0,0.2513,11.11
memcpy,libc,38,0,0,hot,0,0.1883,14.84
memcpy,raw32,38,0,0,hot,0,0.2323,12.03
memmove,micron,38,0,0,hot,0,0.2402,11.63
memmove,libc,38,0,0,hot,0,0.1955,14.29
memset0,micron,38,0,0,hot,0,0.0640,43.67
memset0,libc,38,0,0,hot,0,0.1256,22.25
memset5A,micron,38,0,0,hot,0,0.0926,30.18
memcpy,micron,39,0,0,hot,0,0.2316,12.06
memcpy,libc,39,0,0,hot,0,0.1833,15.24
memcpy,raw32,39,0,0,hot,0,0.2276,12.28
memmove,micron,39,0,0,hot,0,0.2425,11.52
memmove,libc,39,0,0,hot,0,0.2585,10.79
memset0,micron,39,0,0,hot,0,0.0621,45.04
memset0,libc,39,0,0,hot,0,0.0962,29.05
memset5A,micron,39,0,0,hot,0,0.1521,18.35
memcpy,micron,40,0,0,hot,0,0.2257,12.38
memcpy,libc,40,0,0,hot,0,0.1791,15.60
memcpy,raw32,40,0,0,hot,0,0.2221,12.58
memmove,micron,40,0,0,hot,0,0.2311,12.09
memmove,libc,40,0,0,hot,0,0.2843,9.79
memset0,micron,40,0,0,hot,0,0.0803,34.84
memset0,libc,40,0,0,hot,0,0.0938,29.79
memset5A,micron,40,0,0,hot,0,0.0936,29.86
memcpy,micron,41,0,0,hot,0,0.2195,12.73
memcpy,libc,41,0,0,hot,0,0.1807,15.46
memcpy,raw32,41,0,0,hot,0,0.4339,6.43
memmove,micron,41,0,0,hot,0,0.2662,10.48
memmove,libc,41,0,0,hot,0,0.0505,56.03
memset0,micron,41,0,0,hot,0,0.0641,43.63
memset0,libc,41,0,0,hot,0,0.0915,30.56
memset5A,micron,41,0,0,hot,0,0.0568,49.49
memcpy,micron,42,0,0,hot,0,0.2167,12.89
memcpy,libc,42,0,0,hot,0,0.1761,15.86
memcpy,raw32,42,0,0,hot,0,0.2082,13.41
memmove,micron,42,0,0,hot,0,0.2174,12.85
memmove,libc,42,0,0,hot,0,0.1770,15.79
memset0,micron,42,0,0,hot,0,0.0636,43.95
memset0,libc,42,0,0,hot,0,0.0893,31.29
memset5A,micron,42,0,0,hot,0,0.0896,31.20
memcpy,micron,43,0,0,hot,0,0.2116,13.20
memcpy,libc,43,0,0,hot,0,0.1722,16.22
memcpy,raw32,43,0,0,hot,0,0.2083,13.42
memmove,micron,43,0,0,hot,0,0.2126,13.14
memmove,libc,43,0,0,hot,0,0.1728,16.17
memset0,micron,43,0,0,hot,0,0.0000,0.00
memset0,libc,43,0,0,hot,0,0.0873,32.02
memset5A,micron,43,0,0,hot,0,0.0872,32.04
memcpy,micron,44,0,0,hot,0,0.2241,12.45
memcpy,libc,44,0,0,hot,0,0.1685,16.58
memcpy,raw32,44,0,0,hot,0,0.2030,13.76
memmove,micron,44,0,0,hot,0,0.2075,13.46
memmove,libc,44,0,0,hot,0,0.1687,16.56
memset0,micron,44,0,0,hot,0,0.0597,46.78
memset0,libc,44,0,0,hot,0,0.0853,32.78
memset5A,micron,44,0,0,hot,0,0.0854,32.72
memcpy,micron,45,0,0,hot,0,0.1917,14.60
memcpy,libc,45,0,0,hot,0,0.1645,16.98
memcpy,raw32,45,0,0,hot,0,0.1975,14.14
memmove,micron,45,0,0,hot,0,0.2031,13.76
memmove,libc,45,0,0,hot,0,0.1650,16.93
memset0,micron,45,0,0,hot,0,0.0588,47.53
memset0,libc,45,0,0,hot,0,0.0834,33.51
memset5A,micron,45,0,0,hot,0,0.0836,33.44
memcpy,micron,46,0,0,hot,0,0.1966,14.21
memcpy,libc,46,0,0,hot,0,0.1608,17.37
memcpy,raw32,46,0,0,hot,0,0.1901,14.69
memmove,micron,46,0,0,hot,0,0.1800,15.55
memmove,libc,46,0,0,hot,0,0.1613,17.32
memset0,micron,46,0,0,hot,0,0.0571,48.94
memset0,libc,46,0,0,hot,0,0.0815,34.27
memset5A,micron,46,0,0,hot,0,0.0815,34.27
memcpy,micron,47,0,0,hot,0,0.1935,14.44
memcpy,libc,47,0,0,hot,0,0.1574,17.73
memcpy,raw32,47,0,0,hot,0,0.1348,20.81
memmove,micron,47,0,0,hot,0,0.1944,14.37
memmove,libc,47,0,0,hot,0,0.1581,17.67
memset0,micron,47,0,0,hot,0,0.0558,50.10
memset0,libc,47,0,0,hot,0,0.0798,34.99
memset5A,micron,47,0,0,hot,0,0.0798,35.00
memcpy,micron,48,0,0,hot,0,0.1895,14.74
memcpy,libc,48,0,0,hot,0,0.1466,19.06
memcpy,raw32,48,0,0,hot,0,0.1843,15.16
memmove,micron,48,0,0,hot,0,0.1905,14.67
memmove,libc,48,0,0,hot,0,0.1470,19.00
memset0,micron,48,0,0,hot,0,0.0549,50.92
memset0,libc,48,0,0,hot,0,0.0782,35.75
memset5A,micron,48,0,0,hot,0,0.0782,35.74
memcpy,micron,49,0,0,hot,0,0.1858,15.04
memcpy,libc,49,0,0,hot,0,0.1438,19.43
memcpy,raw32,49,0,0,hot,0,0.1785,15.65
memmove,micron,49,0,0,hot,0,0.1861,15.01
memmove,libc,49,0,0,hot,0,0.1437,19.45
memset0,micron,49,0,0,hot,0,0.1456,19.10
memset0,libc,49,0,0,hot,0,0.0584,48.03
memset5A,micron,49,0,0,hot,0,0.0828,33.73
memcpy,micron,50,0,0,hot,0,0.1803,15.49
memcpy,libc,50,0,0,hot,0,0.1407,19.85
memcpy,raw32,50,0,0,hot,0,0.1784,15.64
memmove,micron,50,0,0,hot,0,0.1824,15.32
memmove,libc,50,0,0,hot,0,0.1407,19.86
memset0,micron,50,0,0,hot,0,0.0718,38.94
memset0,libc,50,0,0,hot,0,0.0750,37.26
memset5A,micron,50,0,0,hot,0,0.0813,34.35
memcpy,micron,51,0,0,hot,0,0.1783,15.67
memcpy,libc,51,0,0,hot,0,0.1375,20.31
memcpy,raw32,51,0,0,hot,0,0.1754,15.93
memmove,micron,51,0,0,hot,0,0.1788,15.62
memmove,libc,51,0,0,hot,0,0.1381,20.23
memset0,micron,51,0,0,hot,0,0.0696,40.13
memset0,libc,51,0,0,hot,0,0.0735,38.00
memset5A,micron,51,0,0,hot,0,0.0800,34.93
memcpy,micron,52,0,0,hot,0,0.1747,16.00
memcpy,libc,52,0,0,hot,0,0.1351,20.68
memcpy,raw32,52,0,0,hot,0,0.2372,11.75
memmove,micron,52,0,0,hot,0,0.1758,15.89
memmove,libc,52,0,0,hot,0,0.1356,20.60
memset0,micron,52,0,0,hot,0,0.0691,40.47
memset0,libc,52,0,0,hot,0,0.0722,38.72
memset5A,micron,52,0,0,hot,0,0.0776,36.02
memcpy,micron,53,0,0,hot,0,0.1702,16.41
memcpy,libc,53,0,0,hot,0,0.1326,21.07
memcpy,raw32,53,0,0,hot,0,0.1677,16.67
memmove,micron,53,0,0,hot,0,0.1718,16.29
memmove,libc,53,0,0,hot,0,0.2286,12.19
memset0,micron,53,0,0,hot,0,0.0324,87.76
memset0,libc,53,0,0,hot,0,0.0708,39.48
memset5A,micron,53,0,0,hot,0,0.0763,36.65
memcpy,micron,54,0,0,hot,0,0.1937,14.40
memcpy,libc,54,0,0,hot,0,0.1301,21.47
memcpy,raw32,54,0,0,hot,0,0.1640,17.03
memmove,micron,54,0,0,hot,0,0.1689,16.54
memmove,libc,54,0,0,hot,0,0.1301,21.47
memset0,micron,54,0,0,hot,0,0.0662,42.23
memset0,libc,54,0,0,hot,0,0.0695,40.23
memset5A,micron,54,0,0,hot,0,0.0750,37.24
memcpy,micron,55,0,0,hot,0,0.2735,10.18
memcpy,libc,55,0,0,hot,0,0.1279,21.85
memcpy,raw32,55,0,0,hot,0,0.1625,17.20
memmove,micron,55,0,0,hot,0,0.1664,16.79
memmove,libc,55,0,0,hot,0,0.1281,21.81
memset0,micron,55,0,0,hot,0,0.0821,34.09
memset0,libc,55,0,0,hot,0,0.0000,0.00
memset5A,micron,55,0,0,hot,0,0.0748,37.35
memcpy,micron,56,0,0,hot,0,0.1373,20.35
memcpy,libc,56,0,0,hot,0,0.1256,22.23
memcpy,raw32,56,0,0,hot,0,0.1378,20.28
memmove,micron,56,0,0,hot,0,0.1060,26.40
memmove,libc,56,0,0,hot,0,0.2202,12.66
memset0,micron,56,0,0,hot,0,0.0640,43.69
memset0,libc,56,0,0,hot,0,0.0670,41.72
memset5A,micron,56,0,0,hot,0,0.0718,38.93
memcpy,micron,57,0,0,hot,0,0.1361,20.53
memcpy,libc,57,0,0,hot,0,0.1235,22.61
memcpy,raw32,57,0,0,hot,0,0.1358,20.58
memmove,micron,57,0,0,hot,0,0.1357,20.58
memmove,libc,57,0,0,hot,0,0.1235,22.62
memset0,micron,57,0,0,hot,0,0.0648,43.12
memset0,libc,57,0,0,hot,0,0.1473,18.87
memset5A,micron,57,0,0,hot,0,0.0727,38.46
memcpy,micron,58,0,0,hot,0,0.1338,20.88
memcpy,libc,58,0,0,hot,0,0.1213,23.04
memcpy,raw32,58,0,0,hot,0,0.1330,21.03
memmove,micron,58,0,0,hot,0,0.0646,43.64
memmove,libc,58,0,0,hot,0,0.1055,26.55
memset0,micron,58,0,0,hot,0,0.0638,43.75
memset0,libc,58,0,0,hot,0,0.0647,43.21
memset5A,micron,58,0,0,hot,0,0.0723,38.64
memcpy,micron,59,0,0,hot,0,0.1308,21.37
memcpy,libc,59,0,0,hot,0,0.1191,23.45
memcpy,raw32,59,0,0,hot,0,0.1348,20.68
memmove,micron,59,0,0,hot,0,0.1314,21.26
memmove,libc,59,0,0,hot,0,0.1828,15.24
memset0,micron,59,0,0,hot,0,0.1122,24.80
memset0,libc,59,0,0,hot,0,0.0636,43.95
memset5A,micron,59,0,0,hot,0,0.0703,39.73
memcpy,micron,60,0,0,hot,0,0.1293,21.61
memcpy,libc,60,0,0,hot,0,0.1173,23.81
memcpy,raw32,60,0,0,hot,0,0.1289,21.68
memmove,micron,60,0,0,hot,0,0.1312,21.29
memmove,libc,60,0,0,hot,0,0.1174,23.79
memset0,micron,60,0,0,hot,0,0.0611,45.73
memset0,libc,60,0,0,hot,0,0.0625,44.71
memset5A,micron,60,0,0,hot,0,0.1634,17.01
memcpy,micron,61,0,0,hot,0,0.1269,22.07
memcpy,libc,61,0,0,hot,0,0.1153,24.23
memcpy,raw32,61,0,0,hot,0,0.1264,22.10
memmove,micron,61,0,0,hot,0,0.1279,21.84
memmove,libc,61,0,0,hot,0,0.1154,24.21
memset0,micron,61,0,0,hot,0,0.0601,46.46
memset0,libc,61,0,0,hot,0,0.0615,45.41
memset5A,micron,61,0,0,hot,0,0.0680,41.12
memcpy,micron,62,0,0,hot,0,0.1244,22.45
memcpy,libc,62,0,0,hot,0,0.1133,24.65
memcpy,raw32,62,0,0,hot,0,0.1243,22.49
memmove,micron,62,0,0,hot,0,0.1253,22.14
