# bench=memory_detail
# l3_bytes=20971520
# ring_bytes=134217728
# k=5 warmup=1 cpu=0
op,impl,size,dst_align,src_align,mode,delta,cyc_per_byte,gib_s
memset5A,micron,23,0,0,hot,0,0.1629,17.15
memcpy,micron,24,0,0,hot,0,0.1832,15.26
memcpy,libc,24,0,0,hot,0,0.2187,12.77
memcpy,raw32,24,0,0,hot,0,0.1837,15.21
memmove,micron,24,0,0,hot,0,0.1932,14.46
memmove,libc,24,0,0,hot,0,0.2188,12.77
memset0,micron,24,0,0,hot,0,0.1250,22.36
memset0,libc,24,0,0,hot,0,0.2188,12.77
memset5A,micron,24,0,0,hot,0,0.1563,17.87
memcpy,micron,25,0,0,hot,0,0.1761,15.86
memcpy,libc,25,0,0,hot,0,0.2100,13.31
memcpy,raw32,25,0,0,hot,0,0.1759,15.89
memmove,micron,25,0,0,hot,0,0.1858,15.04
memmove,libc,25,0,0,hot,0,0.2101,13.30
memset0,micron,25,0,0,hot,0,0.1288,21.57
memset0,libc,25,0,0,hot,0,0.2100,13.30
memset5A,micron,25,0,0,hot,0,0.1500,18.63
memcpy,micron,26,0,0,hot,0,0.1689,16.55
memcpy,libc,26,0,0,hot,0,0.2019,13.84
memcpy,raw32,26,0,0,hot,0,0.0235,125.83
memmove,micron,26,0,0,hot,0,0.1789,15.62
memmove,libc,26,0,0,hot,0,0.2020,13.83
memset0,micron,26,0,0,hot,0,0.1154,24.21
memset0,libc,26,0,0,hot,0,0.2019,13.83
memset5A,micron,26,0,0,hot,0,0.1443,19.37
memcpy,micron,27,0,0,hot,0,0.1628,17.17
memcpy,libc,27,0,0,hot,0,0.1945,14.37
memcpy,raw32,27,0,0,hot,0,0.1630,17.14
memmove,micron,27,0,0,hot,0,0.1719,16.26
memmove,libc,27,0,0,hot,0,0.2175,12.83
memset0,micron,27,0,0,hot,0,0.1111,25.15
memset0,libc,27,0,0,hot,0,0.1943,14.37
memset5A,micron,27,0,0,hot,0,0.1389,20.12
memcpy,micron,28,0,0,hot,0,0.1569,17.81
memcpy,libc,28,0,0,hot,0,0.1875,14.90
memcpy,raw32,28,0,0,hot,0,0.1572,17.78
memmove,micron,28,0,0,hot,0,0.1664,16.79
memmove,libc,28,0,0,hot,0,0.3106,8.96
memset0,micron,28,0,0,hot,0,0.1072,26.08
memset0,libc,28,0,0,hot,0,0.1875,14.90
memset5A,micron,28,0,0,hot,0,0.1339,20.86
memcpy,micron,29,0,0,hot,0,0.1518,18.41
memcpy,libc,29,0,0,hot,0,0.1811,15.43
memcpy,raw32,29,0,0,hot,0,0.1515,18.44
memmove,micron,29,0,0,hot,0,0.1600,17.45
memmove,libc,29,0,0,hot,0,0.1152,24.47
memset0,micron,29,0,0,hot,0,0.1035,27.01
memset0,libc,29,0,0,hot,0,0.1811,15.43
memset5A,micron,29,0,0,hot,0,0.1293,21.61
memcpy,micron,30,0,0,hot,0,0.1465,19.08
memcpy,libc,30,0,0,hot,0,0.0888,31.71
memcpy,raw32,30,0,0,hot,0,0.1465,19.07
memmove,micron,30,0,0,hot,0,0.1546,18.07
memmove,libc,30,0,0,hot,0,0.1750,15.96
memset0,micron,30,0,0,hot,0,0.1000,27.95
memset0,libc,30,0,0,hot,0,0.1750,15.96
memset5A,micron,30,0,0,hot,0,0.1250,22.35
memcpy,micron,31,0,0,hot,0,0.1419,19.69
memcpy,libc,31,0,0,hot,0,0.1693,16.50
memcpy,raw32,31,0,0,hot,0,0.1419,19.68
memmove,micron,31,0,0,hot,0,0.1497,18.66
memmove,libc,31,0,0,hot,0,0.1694,16.49
memset0,micron,31,0,0,hot,0,0.0968,28.87
memset0,libc,31,0,0,hot,0,0.1694,16.50
memset5A,micron,31,0,0,hot,0,0.1210,23.09
memcpy,micron,32,0,0,hot,0,0.1119,24.97
memcpy,libc,32,0,0,hot,0,0.1200,23.29
memcpy,raw32,32,0,0,hot,0,0.1178,23.71
memmove,micron,32,0,0,hot,0,0.1207,23.16
memmove,libc,32,0,0,hot,0,0.1203,23.22
memset0,micron,32,0,0,hot,0,0.0938,29.80
memset0,libc,32,0,0,hot,0,0.1172,23.83
memset5A,micron,32,0,0,hot,0,0.1172,23.84
memcpy,micron,33,0,0,hot,0,0.1415,19.74
memcpy,libc,33,0,0,hot,0,0.1102,25.36
memcpy,raw32,33,0,0,hot,0,0.1418,19.72
memmove,micron,33,0,0,hot,0,0.1480,18.88
memmove,libc,33,0,0,hot,0,0.1103,25.32
memset0,micron,33,0,0,hot,0,0.0909,30.73
memset0,libc,33,0,0,hot,0,0.1137,24.58
memset5A,micron,33,0,0,hot,0,0.1137,24.58
memcpy,micron,34,0,0,hot,0,0.1371,20.39
memcpy,libc,34,0,0,hot,0,0.1068,26.16
memcpy,raw32,34,0,0,hot,0,0.1374,20.34
memmove,micron,34,0,0,hot,0,0.1437,19.45
memmove,libc,34,0,0,hot,0,0.1069,26.13
memset0,micron,34,0,0,hot,0,0.0882,31.65
memset0,libc,34,0,0,hot,0,0.1103,25.32
memset5A,micron,34,0,0,hot,0,0.1103,25.33
memcpy,micron,35,0,0,hot,0,0.1332,21.00
memcpy,libc,35,0,0,hot,0,0.1038,26.92
memcpy,raw32,35,0,0,hot,0,0.1336,20.92
memmove,micron,35,0,0,hot,0,0.1396,20.01
memmove,libc,35,0,0,hot,0,0.1038,26.91
memset0,micron,35,0,0,hot,0,0.0857,32.59
memset0,libc,35,0,0,hot,0,0.1072,26.07
memset5A,micron,35,0,0,hot,0,0.1071,26.08
memcpy,micron,36,0,0,hot,0,0.1295,21.57
memcpy,libc,36,0,0,hot,0,0.1008,27.71
memcpy,raw32,36,0,0,hot,0,0.1298,21.54
memmove,micron,36,0,0,hot,0,0.1353,20.65
memmove,libc,36,0,0,hot,0,0.1009,27.70
memset0,micron,36,0,0,hot,0,0.0833,33.51
memset0,libc,36,0,0,hot,0,0.1042,26.81
memset5A,micron,36,0,0,hot,0,0.1952,14.29
memcpy,micron,37,0,0,hot,0,0.1260,22.17
memcpy,libc,37,0,0,hot,0,0.0983,28.42
memcpy,raw32,37,0,0,hot,0,0.1263,22.13
memmove,micron,37,0,0,hot,0,0.1320,21.16
memmove,libc,37,0,0,hot,0,0.0982,28.45
memset0,micron,37,0,0,hot,0,0.0811,34.44
memset0,libc,37,0,0,hot,0,0.1014,27.56
memset5A,micron,37,0,0,hot,0,0.1014,27.57
memcpy,micron,38,0,0,hot,0,0.1229,22.75
memcpy,libc,38,0,0,hot,0,0.0957,29.26
memcpy,raw32,38,0,0,hot,0,0.1231,22.70
memmove,micron,38,0,0,hot,0,0.1285,21.74
memmove,libc,38,0,0,hot,0,0.0958,29.18
memset0,micron,38,0,0,hot,0,0.0790,35.37
memset0,libc,38,0,0,hot,0,0.0987,28.30
memset5A,micron,38,0,0,hot,0,0.0987,28.32
memcpy,micron,39,0,0,hot,0,0.1198,23.31
memcpy,libc,39,0,0,hot,0,0.0932,29.98
memcpy,raw32,39,0,0,hot,0,0.1198,23.33
memmove,micron,39,0,0,hot,0,0.1254,22.28
memmove,libc,39,0,0,hot,0,0.0930,30.04
memset0,micron,39,0,0,hot,0,0.0769,36.31
memset0,libc,39,0,0,hot,0,0.0962,29.04
memset5A,micron,39,0,0,hot,0,0.0964,29.00
memcpy,micron,40,0,0,hot,0,0.1169,23.90
memcpy,libc,40,0,0,hot,0,0.0907,30.79
memcpy,raw32,40,0,0,hot,0,0.1167,23.94
memmove,micron,40,0,0,hot,0,0.1221,22.89
memmove,libc,40,0,0,hot,0,0.0909,30.74
memset0,micron,40,0,0,hot,0,0.0750,37.33
memset0,libc,40,0,0,hot,0,0.0938,29.80
memset5A,micron,40,0,0,hot,0,0.0937,29.80
memcpy,micron,41,0,0,hot,0,0.1146,24.38
memcpy,libc,41,0,0,hot,0,0.1221,22.87
memcpy,raw32,41,0,0,hot,0,0.1138,24.55
memmove,micron,41,0,0,hot,0,0.1192,23.45
memmove,libc,41,0,0,hot,0,0.0887,31.51
memset0,micron,41,0,0,hot,0,0.0732,38.18
memset0,libc,41,0,0,hot,0,0.0915,30.53
memset5A,micron,41,0,0,hot,0,0.0915,30.54
memcpy,micron,42,0,0,hot,0,0.1112,25.12
memcpy,libc,42,0,0,hot,0,0.1100,25.40
memcpy,raw32,42,0,0,hot,0,0.1112,25.12
memmove,micron,42,0,0,hot,0,0.1163,24.03
memmove,libc,42,0,0,hot,0,0.0864,32.35
memset0,micron,42,0,0,hot,0,0.0714,39.10
memset0,libc,42,0,0,hot,0,0.0893,31.29
memset5A,micron,42,0,0,hot,0,0.0896,31.20
memcpy,micron,43,0,0,hot,0,0.1083,25.81
memcpy,libc,43,0,0,hot,0,0.1076,25.96
memcpy,raw32,43,0,0,hot,0,0.1085,25.76
memmove,micron,43,0,0,hot,0,0.1135,24.61
memmove,libc,43,0,0,hot,0,0.0847,33.01
memset0,micron,43,0,0,hot,0,0.0699,39.96
memset0,libc,43,0,0,hot,0,0.0872,32.02
memset5A,micron,43,0,0,hot,0,0.0872,32.02
memcpy,micron,44,0,0,hot,0,0.1057,26.44
memcpy,libc,44,0,0,hot,0,0.1051,26.59
memcpy,raw32,44,0,0,hot,0,0.1066,26.21
memmove,micron,44,0,0,hot,0,0.1114,25.08
memmove,libc,44,0,0,hot,0,0.0826,33.81
memset0,micron,44,0,0,hot,0,0.0682,40.97
memset0,libc,44,0,0,hot,0,0.0571,49.24
memset5A,micron,44,0,0,hot,0,0.0853,32.77
memcpy,micron,45,0,0,hot,0,0.0766,36.01
memcpy,libc,45,0,0,hot,0,0.1028,27.18
memcpy,raw32,45,0,0,hot,0,0.1037,26.94
memmove,micron,45,0,0,hot,0,0.1086,25.74
memmove,libc,45,0,0,hot,0,0.0808,34.60
memset0,micron,45,0,0,hot,0,0.0667,41.92
memset0,libc,45,0,0,hot,0,0.0834,33.49
memset5A,micron,45,0,0,hot,0,0.0834,33.52
memcpy,micron,46,0,0,hot,0,0.1016,27.53
memcpy,libc,46,0,0,hot,0,0.1006,27.79
memcpy,raw32,46,0,0,hot,0,0.1014,27.56
memmove,micron,46,0,0,hot,0,0.1062,26.31
memmove,libc,46,0,0,hot,0,0.0790,35.36
memset0,micron,46,0,0,hot,0,0.0652,42.83
memset0,libc,46,0,0,hot,0,0.0816,34.25
memset5A,micron,46,0,0,hot,0,0.0815,34.28
memcpy,micron,47,0,0,hot,0,0.0992,28.18
memcpy,libc,47,0,0,hot,0,0.0984,28.41
memcpy,raw32,47,0,0,hot,0,0.0994,28.13
memmove,micron,47,0,0,hot,0,0.1040,26.86
memmove,libc,47,0,0,hot,0,0.0774,36.11
memset0,micron,47,0,0,hot,0,0.0638,43.77
memset0,libc,47,0,0,hot,0,0.0798,35.02
memset5A,micron,47,0,0,hot,0,0.0798,35.02
memcpy,micron,48,0,0,hot,0,0.0971,28.78
memcpy,libc,48,0,0,hot,0,0.0963,29.00
memcpy,raw32,48,0,0,hot,0,0.0973,28.73
memmove,micron,48,0,0,hot,0,0.1018,27.44
memmove,libc,48,0,0,hot,0,0.0758,36.87
memset0,micron,48,0,0,hot,0,0.0625,44.70
memset0,libc,48,0,0,hot,0,0.0782,35.74
memset5A,micron,48,0,0,hot,0,0.0781,35.77
memcpy,micron,49,0,0,hot,0,0.0952,29.36
memcpy,libc,49,0,0,hot,0,0.0944,29.60
memcpy,raw32,49,0,0,hot,0,0.0952,29.36
memmove,micron,49,0,0,hot,0,0.1056,26.44
memmove,libc,49,0,0,hot,0,0.0742,37.67
memset0,micron,49,0,0,hot,0,0.0612,45.63
memset0,libc,49,0,0,hot,0,0.0766,36.48
memset5A,micron,49,0,0,hot,0,0.0765,36.51
memcpy,micron,50,0,0,hot,0,0.0934,29.93
memcpy,libc,50,0,0,hot,0,0.0924,30.22
memcpy,raw32,50,0,0,hot,0,0.0934,29.91
memmove,micron,50,0,0,hot,0,0.0977,28.58
memmove,libc,50,0,0,hot,0,0.0727,38.42
memset0,micron,50,0,0,hot,0,0.0600,46.56
memset0,libc,50,0,0,hot,0,0.0750,37.22
memset5A,micron,50,0,0,hot,0,0.0750,37.26
memcpy,micron,51,0,0,hot,0,0.0913,30.60
memcpy,libc,51,0,0,hot,0,0.0907,30.81
memcpy,raw32,51,0,0,hot,0,0.1009,27.69
memmove,micron,51,0,0,hot,0,0.0958,29.16
memmove,libc,51,0,0,hot,0,0.0713,39.20
memset0,micron,51,0,0,hot,0,0.0589,47.47
memset0,libc,51,0,0,hot,0,0.0736,37.98
memset5A,micron,51,0,0,hot,0,0.0735,38.03
memcpy,micron,52,0,0,hot,0,0.0897,31.15
memcpy,libc,52,0,0,hot,0,0.0889,31.42
memcpy,raw32,52,0,0,hot,0,0.0512,54.29
memmove,micron,52,0,0,hot,0,0.0940,29.74
memmove,libc,52,0,0,hot,0,0.0699,39.95
memset0,micron,52,0,0,hot,0,0.0577,48.43
memset0,libc,52,0,0,hot,0,0.0721,38.72
memset5A,micron,52,0,0,hot,0,0.0721,38.74
memcpy,micron,53,0,0,hot,0,0.0880,31.75
memcpy,libc,53,0,0,hot,0,0.0872,32.04
memcpy,raw32,53,0,0,hot,0,0.0882,31.70
memmove,micron,53,0,0,hot,0,0.0922,30.30
memmove,libc,53,0,0,hot,0,0.0686,40.76
memset0,micron,53,0,0,hot,0,0.0566,49.37
memset0,libc,53,0,0,hot,0,0.0708,39.46
memset5A,micron,53,0,0,hot,0,0.0708,39.49
memcpy,micron,54,0,0,hot,0,0.0862,32.41
memcpy,libc,54,0,0,hot,0,0.0857,32.61
memcpy,raw32,54,0,0,hot,0,0.0864,32.34
memmove,micron,54,0,0,hot,0,0.0904,30.90
memmove,libc,54,0,0,hot,0,0.0674,41.45
memset0,micron,54,0,0,hot,0,0.0556,50.28
memset0,libc,54,0,0,hot,0,0.0694,40.23
memset5A,micron,54,0,0,hot,0,0.0695,40.24
memcpy,micron,55,0,0,hot,0,0.0848,32.97
memcpy,libc,55,0,0,hot,0,0.0841,33.24
memcpy,raw32,55,0,0,hot,0,0.0850,32.89
memmove,micron,55,0,0,hot,0,0.0888,31.46
memmove,libc,55,0,0,hot,0,0.0661,42.27
memset0,micron,55,0,0,hot,0,0.0546,51.21
memset0,libc,55,0,0,hot,0,0.0682,40.97
memset5A,micron,55,0,0,hot,0,0.0682,40.98
memcpy,micron,56,0,0,hot,0,0.0833,33.55
memcpy,libc,56,0,0,hot,0,0.0825,33.86
memcpy,raw32,56,0,0,hot,0,0.0835,33.46
memmove,micron,56,0,0,hot,0,0.0873,32.03
memmove,libc,56,0,0,hot,0,0.0648,43.09
memset0,micron,56,0,0,hot,0,0.0536,52.13
memset0,libc,56,0,0,hot,0,0.0670,41.71
memset5A,micron,56,0,0,hot,0,0.0670,41.73
memcpy,micron,57,0,0,hot,0,0.0819,34.14
memcpy,libc,57,0,0,hot,0,0.0812,34.43
memcpy,raw32,57,0,0,hot,0,0.0819,34.12
memmove,micron,57,0,0,hot,0,0.0856,32.65
memmove,libc,57,0,0,hot,0,0.0637,43.83
memset0,micron,57,0,0,hot,0,0.0526,53.06
memset0,libc,57,0,0,hot,0,0.0658,42.46
memset5A,micron,57,0,0,hot,0,0.0658,42.50
memcpy,micron,58,0,0,hot,0,0.0804,34.73
memcpy,libc,58,0,0,hot,0,0.0797,35.04
memcpy,raw32,58,0,0,hot,0,0.0808,34.60
memmove,micron,58,0,0,hot,0,0.0842,33.19
memmove,libc,58,0,0,hot,0,0.0626,44.63
memset0,micron,58,0,0,hot,0,0.0517,54.00
memset0,libc,58,0,0,hot,0,0.0647,43.19
memset5A,micron,58,0,0,hot,0,0.0647,43.22
memcpy,micron,59,0,0,hot,0,0.0789,35.42
memcpy,libc,59,0,0,hot,0,0.0783,35.70
memcpy,raw32,59,0,0,hot,0,0.0793,35.23
memmove,micron,59,0,0,hot,0,0.0828,33.75
memmove,libc,59,0,0,hot,0,0.0616,45.37
memset0,micron,59,0,0,hot,0,0.0509,54.93
memset0,libc,59,0,0,hot,0,0.0636,43.94
memset5A,micron,59,0,0,hot,0,0.0636,43.95
memcpy,micron,60,0,0,hot,0,0.0778,35.93
memcpy,libc,60,0,0,hot,0,0.0771,36.26
memcpy,raw32,60,0,0,hot,0,0.0778,35.92
memmove,micron,60,0,0,hot,0,0.0814,34.33
memmove,libc,60,0,0,hot,0,0.0606,46.13
memset0,micron,60,0,0,hot,0,0.0500,55.88
memset0,libc,60,0,0,hot,0,0.0624,44.75
memset5A,micron,60,0,0,hot,0,0.0625,44.71
memcpy,micron,61,0,0,hot,0,0.0764,36.59
memcpy,libc,61,0,0,hot,0,0.0758,36.86
memcpy,raw32,61,0,0,hot,0,0.0766,36.52
memmove,micron,61,0,0,hot,0,0.0801,34.89
memmove,libc,61,0,0,hot,0,0.0596,46.87
memset0,micron,61,0,0,hot,0,0.0862,32.35
memset0,libc,61,0,0,hot,0,0.0915,30.40
memset5A,micron,61,0,0,hot,0,0.0615,45.47
memcpy,micron,62,0,0,hot,0,0.0751,37.21
memcpy,libc,62,0,0,hot,0,0.0746,37.48
memcpy,raw32,62,0,0,hot,0,0.0755,37.05
memmove,micron,62,0,0,hot,0,0.0788,35.45
