# bench=memory_detail
# l3_bytes=20971520
# ring_bytes=134217728
# k=5 warmup=1 cpu=0
op,impl,size,dst_align,src_align,mode,delta,cyc_per_byte,gib_s
memcpy,raw32,12,0,0,hot,0,0.3192,8.75
memmove,micron,12,0,0,hot,0,0.3343,8.35
memmove,libc,12,0,0,hot,0,0.3129,8.92
memset0,micron,12,0,0,hot,0,0.1885,14.83
memset0,libc,12,0,0,hot,0,0.3750,7.45
memset5A,micron,12,0,0,hot,0,0.3125,8.94
memcpy,micron,13,0,0,hot,0,0.2947,9.48
memcpy,libc,13,0,0,hot,0,0.2888,9.68
memcpy,raw32,13,0,0,hot,0,0.7133,3.91
memmove,micron,13,0,0,hot,0,0.0000,0.00
memmove,libc,13,0,0,hot,0,0.2888,9.67
memset0,micron,13,0,0,hot,0,0.1731,16.14
memset0,libc,13,0,0,hot,0,0.3462,8.07
memset5A,micron,13,0,0,hot,0,0.2885,9.68
memcpy,micron,14,0,0,hot,0,0.2649,10.55
memcpy,libc,14,0,0,hot,0,0.2681,10.42
memcpy,raw32,14,0,0,hot,0,0.2832,9.86
memmove,micron,14,0,0,hot,0,0.2895,9.65
memmove,libc,14,0,0,hot,0,0.2681,10.42
memset0,micron,14,0,0,hot,0,0.2572,10.83
memset0,libc,14,0,0,hot,0,0.3214,8.69
memset5A,micron,14,0,0,hot,0,0.2677,10.44
memcpy,micron,15,0,0,hot,0,0.2557,10.93
memcpy,libc,15,0,0,hot,0,0.2502,11.17
memcpy,raw32,15,0,0,hot,0,0.2553,10.95
memmove,micron,15,0,0,hot,0,0.2693,10.38
memmove,libc,15,0,0,hot,0,0.2501,11.17
memset0,micron,15,0,0,hot,0,0.1501,18.61
memset0,libc,15,0,0,hot,0,0.3000,9.31
memset5A,micron,15,0,0,hot,0,0.2499,11.18
memcpy,micron,16,0,0,hot,0,0.1915,14.59
memcpy,libc,16,0,0,hot,0,0.2416,11.56
memcpy,raw32,16,0,0,hot,0,0.1916,14.58
memmove,micron,16,0,0,hot,0,0.2104,13.28
memmove,libc,16,0,0,hot,0,0.2344,11.92
memset0,micron,16,0,0,hot,0,0.1408,19.85
memset0,libc,16,0,0,hot,0,0.5021,5.56
memset5A,micron,16,0,0,hot,0,0.3232,8.64
memcpy,micron,17,0,0,hot,0,0.2141,13.05
memcpy,libc,17,0,0,hot,0,0.2212,12.63
memcpy,raw32,17,0,0,hot,0,0.2278,12.26
memmove,micron,17,0,0,hot,0,0.2409,11.60
memmove,libc,17,0,0,hot,0,0.2206,12.66
memset0,micron,17,0,0,hot,0,0.3813,7.32
memset0,libc,17,0,0,hot,0,0.0383,73.64
memset5A,micron,17,0,0,hot,0,0.2206,12.66
memcpy,micron,18,0,0,hot,0,0.2029,13.77
memcpy,libc,18,0,0,hot,0,0.2086,13.39
memcpy,raw32,18,0,0,hot,0,0.5278,5.28
memmove,micron,18,0,0,hot,0,0.1085,25.90
memmove,libc,18,0,0,hot,0,0.2042,13.66
memset0,micron,18,0,0,hot,0,0.1261,22.16
memset0,libc,18,0,0,hot,0,0.2501,11.17
memset5A,micron,18,0,0,hot,0,0.2084,13.41
memcpy,micron,19,0,0,hot,0,0.1922,14.54
memcpy,libc,19,0,0,hot,0,0.1978,14.12
memcpy,raw32,19,0,0,hot,0,0.1978,14.13
memmove,micron,19,0,0,hot,0,0.1975,14.15
memmove,libc,19,0,0,hot,0,0.1975,14.15
memset0,micron,19,0,0,hot,0,0.1185,23.58
memset0,libc,19,0,0,hot,0,0.2368,11.80
memset5A,micron,19,0,0,hot,0,0.1974,14.15
memcpy,micron,20,0,0,hot,0,0.1821,15.35
memcpy,libc,20,0,0,hot,0,0.1879,14.87
memcpy,raw32,20,0,0,hot,0,0.1879,14.88
memmove,micron,20,0,0,hot,0,0.1947,14.35
memmove,libc,20,0,0,hot,0,0.1876,14.90
memset0,micron,20,0,0,hot,0,0.1126,24.81
memset0,libc,20,0,0,hot,0,0.2250,12.42
memset5A,micron,20,0,0,hot,0,0.1875,14.90
memcpy,micron,21,0,0,hot,0,0.1737,16.08
memcpy,libc,21,0,0,hot,0,0.1789,15.62
memcpy,raw32,21,0,0,hot,0,0.1790,15.60
memmove,micron,21,0,0,hot,0,0.1856,15.06
memmove,libc,21,0,0,hot,0,0.2278,12.26
memset0,micron,21,0,0,hot,0,0.1050,26.56
memset0,libc,21,0,0,hot,0,0.2143,13.04
memset5A,micron,21,0,0,hot,0,0.1786,15.64
memcpy,micron,22,0,0,hot,0,0.1657,16.86
memcpy,libc,22,0,0,hot,0,0.1709,16.35
memcpy,raw32,22,0,0,hot,0,0.1708,16.36
memmove,micron,22,0,0,hot,0,0.1765,15.83
memmove,libc,22,0,0,hot,0,0.1705,16.38
memset0,micron,22,0,0,hot,0,0.1024,27.30
memset0,libc,22,0,0,hot,0,0.2045,13.66
memset5A,micron,22,0,0,hot,0,0.1705,16.39
memcpy,micron,23,0,0,hot,0,0.1584,17.64
memcpy,libc,23,0,0,hot,0,0.1635,17.10
memcpy,raw32,23,0,0,hot,0,0.1633,17.11
memmove,micron,23,0,0,hot,0,0.1687,16.56
memmove,libc,23,0,0,hot,0,0.1631,17.13
memset0,micron,23,0,0,hot,0,0.0979,28.55
memset0,libc,23,0,0,hot,0,0.1957,14.28
memset5A,micron,23,0,0,hot,0,0.1631,17.13
memcpy,micron,24,0,0,hot,0,0.1517,18.41
memcpy,libc,24,0,0,hot,0,0.1566,17.84
memcpy,raw32,24,0,0,hot,0,0.1565,17.85
memmove,micron,24,0,0,hot,0,0.1618,17.27
memmove,libc,24,0,0,hot,0,0.1563,17.88
memset0,micron,24,0,0,hot,0,0.0941,29.69
memset0,libc,24,0,0,hot,0,0.1875,14.90
memset5A,micron,24,0,0,hot,0,0.1805,15.47
memcpy,micron,25,0,0,hot,0,0.3137,8.87
memcpy,libc,25,0,0,hot,0,0.1501,18.61
memcpy,raw32,25,0,0,hot,0,0.1502,18.60
memmove,micron,25,0,0,hot,0,0.1558,17.94
memmove,libc,25,0,0,hot,0,0.1501,18.62
memset0,micron,25,0,0,hot,0,0.1926,14.42
memset0,libc,25,0,0,hot,0,0.1800,15.53
memset5A,micron,25,0,0,hot,0,0.1500,18.63
memcpy,micron,26,0,0,hot,0,0.1400,19.96
memcpy,libc,26,0,0,hot,0,0.1444,19.35
memcpy,raw32,26,0,0,hot,0,0.1444,19.33
memmove,micron,26,0,0,hot,0,0.0462,60.78
memmove,libc,26,0,0,hot,0,0.1443,19.36
memset0,micron,26,0,0,hot,0,0.0869,32.14
memset0,libc,26,0,0,hot,0,0.1731,16.14
memset5A,micron,26,0,0,hot,0,0.1443,19.37
memcpy,micron,27,0,0,hot,0,0.1349,20.71
memcpy,libc,27,0,0,hot,0,0.1391,20.08
memcpy,raw32,27,0,0,hot,0,0.1391,20.09
memmove,micron,27,0,0,hot,0,0.1437,19.44
memmove,libc,27,0,0,hot,0,0.1394,20.05
memset0,micron,27,0,0,hot,0,0.0834,33.51
memset0,libc,27,0,0,hot,0,0.1667,16.77
memset5A,micron,27,0,0,hot,0,0.0609,46.39
memcpy,micron,28,0,0,hot,0,0.1303,21.45
memcpy,libc,28,0,0,hot,0,0.1341,20.83
memcpy,raw32,28,0,0,hot,0,0.1342,20.82
memmove,micron,28,0,0,hot,0,0.1387,20.15
memmove,libc,28,0,0,hot,0,0.1340,20.86
memset0,micron,28,0,0,hot,0,0.0804,34.74
memset0,libc,28,0,0,hot,0,0.1607,17.39
memset5A,micron,28,0,0,hot,0,0.1339,20.86
memcpy,micron,29,0,0,hot,0,0.1258,22.21
memcpy,libc,29,0,0,hot,0,0.1295,21.57
memcpy,raw32,29,0,0,hot,0,0.1294,21.59
memmove,micron,29,0,0,hot,0,0.1345,20.78
memmove,libc,29,0,0,hot,0,0.1295,21.53
memset0,micron,29,0,0,hot,0,0.0772,36.27
memset0,libc,29,0,0,hot,0,0.1552,18.00
memset5A,micron,29,0,0,hot,0,0.1293,21.60
memcpy,micron,30,0,0,hot,0,0.1214,23.02
memcpy,libc,30,0,0,hot,0,0.1251,22.33
memcpy,raw32,30,0,0,hot,0,0.1252,22.31
memmove,micron,30,0,0,hot,0,0.1296,21.56
memmove,libc,30,0,0,hot,0,0.2803,9.92
memset0,micron,30,0,0,hot,0,0.0906,30.79
memset0,libc,30,0,0,hot,0,0.0779,36.51
memset5A,micron,30,0,0,hot,0,0.1250,22.36
memcpy,micron,31,0,0,hot,0,0.1176,23.75
memcpy,libc,31,0,0,hot,0,0.1211,23.06
memcpy,raw32,31,0,0,hot,0,0.1212,23.06
memmove,micron,31,0,0,hot,0,0.1252,22.31
memmove,libc,31,0,0,hot,0,0.1210,23.09
memset0,micron,31,0,0,hot,0,0.0727,38.47
memset0,libc,31,0,0,hot,0,0.1452,19.26
memset5A,micron,31,0,0,hot,0,0.1210,23.10
memcpy,micron,32,0,0,hot,0,0.0888,31.46
memcpy,libc,32,0,0,hot,0,0.0967,28.90
memcpy,raw32,32,0,0,hot,0,0.1172,23.84
memmove,micron,32,0,0,hot,0,0.0996,28.04
memmove,libc,32,0,0,hot,0,0.0967,28.89
memset0,micron,32,0,0,hot,0,0.0704,39.70
memset0,libc,32,0,0,hot,0,0.1172,23.84
memset5A,micron,32,0,0,hot,0,0.1172,23.85
memcpy,micron,33,0,0,hot,0,0.1184,23.60
memcpy,libc,33,0,0,hot,0,0.0909,30.73
memcpy,raw32,33,0,0,hot,0,0.1194,23.40
memmove,micron,33,0,0,hot,0,0.1254,22.28
memmove,libc,33,0,0,hot,0,0.0909,30.72
memset0,micron,33,0,0,hot,0,0.0909,30.73
memset0,libc,33,0,0,hot,0,0.1137,24.58
memset5A,micron,33,0,0,hot,0,0.1137,24.58
memcpy,micron,34,0,0,hot,0,0.1150,24.28
memcpy,libc,34,0,0,hot,0,0.0883,31.67
memcpy,raw32,34,0,0,hot,0,0.1155,24.19
memmove,micron,34,0,0,hot,0,0.1218,22.93
memmove,libc,34,0,0,hot,0,0.0883,31.65
memset0,micron,34,0,0,hot,0,0.0883,31.66
memset0,libc,34,0,0,hot,0,0.1103,25.34
memset5A,micron,34,0,0,hot,0,0.1104,25.32
memcpy,micron,35,0,0,hot,0,0.1123,24.88
memcpy,libc,35,0,0,hot,0,0.0857,32.60
memcpy,raw32,35,0,0,hot,0,0.1124,24.86
memmove,micron,35,0,0,hot,0,0.1183,23.62
memmove,libc,35,0,0,hot,0,0.0865,32.28
memset0,micron,35,0,0,hot,0,0.0857,32.60
memset0,libc,35,0,0,hot,0,0.1072,26.07
memset5A,micron,35,0,0,hot,0,0.1072,26.08
memcpy,micron,36,0,0,hot,0,0.1085,25.74
memcpy,libc,36,0,0,hot,0,0.0834,33.53
memcpy,raw32,36,0,0,hot,0,0.1762,15.77
memmove,micron,36,0,0,hot,0,0.1151,24.28
memmove,libc,36,0,0,hot,0,0.0834,33.52
memset0,micron,36,0,0,hot,0,0.0833,33.53
memset0,libc,36,0,0,hot,0,0.1042,26.82
memset5A,micron,36,0,0,hot,0,0.1042,26.82
memcpy,micron,37,0,0,hot,0,0.1058,26.40
memcpy,libc,37,0,0,hot,0,0.0811,34.44
memcpy,raw32,37,0,0,hot,0,0.1060,26.37
memmove,micron,37,0,0,hot,0,0.1120,24.95
memmove,libc,37,0,0,hot,0,0.0811,34.45
memset0,micron,37,0,0,hot,0,0.0811,34.47
memset0,libc,37,0,0,hot,0,0.1013,27.57
memset5A,micron,37,0,0,hot,0,0.1014,27.56
memcpy,micron,38,0,0,hot,0,0.1030,27.11
memcpy,libc,38,0,0,hot,0,0.0790,35.38
memcpy,raw32,38,0,0,hot,0,0.1033,27.05
memmove,micron,38,0,0,hot,0,0.1089,25.64
memmove,libc,38,0,0,hot,0,0.0790,35.37
memset0,micron,38,0,0,hot,0,0.0790,35.39
memset0,libc,38,0,0,hot,0,0.0987,28.32
memset5A,micron,38,0,0,hot,0,0.0987,28.31
memcpy,micron,39,0,0,hot,0,0.1002,27.88
memcpy,libc,39,0,0,hot,0,0.0769,36.32
memcpy,raw32,39,0,0,hot,0,0.1005,27.81
memmove,micron,39,0,0,hot,0,0.1062,26.32
memmove,libc,39,0,0,hot,0,0.0769,36.31
memset0,micron,39,0,0,hot,0,0.0769,36.31
memset0,libc,39,0,0,hot,0,0.0962,29.06
memset5A,micron,39,0,0,hot,0,0.0962,29.06
memcpy,micron,40,0,0,hot,0,0.0978,28.55
memcpy,libc,40,0,0,hot,0,0.0750,37.25
memcpy,raw32,40,0,0,hot,0,0.0984,28.41
memmove,micron,40,0,0,hot,0,0.1036,26.98
memmove,libc,40,0,0,hot,0,0.0750,37.25
memset0,micron,40,0,0,hot,0,0.0750,37.24
memset0,libc,40,0,0,hot,0,0.0938,29.80
memset5A,micron,40,0,0,hot,0,0.0938,29.80
memcpy,micron,41,0,0,hot,0,0.0953,29.32
memcpy,libc,41,0,0,hot,0,0.0945,29.57
memcpy,raw32,41,0,0,hot,0,0.0957,29.19
memmove,micron,41,0,0,hot,0,0.1010,27.67
memmove,libc,41,0,0,hot,0,0.0732,38.19
memset0,micron,41,0,0,hot,0,0.0732,38.18
memset0,libc,41,0,0,hot,0,0.0915,30.54
memset5A,micron,41,0,0,hot,0,0.0915,30.54
memcpy,micron,42,0,0,hot,0,0.0935,29.89
memcpy,libc,42,0,0,hot,0,0.0922,30.30
memcpy,raw32,42,0,0,hot,0,0.0934,29.92
memmove,micron,42,0,0,hot,0,0.0984,28.39
memmove,libc,42,0,0,hot,0,0.0714,39.11
memset0,micron,42,0,0,hot,0,0.0716,39.05
memset0,libc,42,0,0,hot,0,0.0893,31.29
memset5A,micron,42,0,0,hot,0,0.0893,31.29
memcpy,micron,43,0,0,hot,0,0.0912,30.63
memcpy,libc,43,0,0,hot,0,0.0900,31.03
memcpy,raw32,43,0,0,hot,0,0.0991,28.16
memmove,micron,43,0,0,hot,0,0.2241,12.39
memmove,libc,43,0,0,hot,0,0.0698,40.04
memset0,micron,43,0,0,hot,0,0.0698,40.04
memset0,libc,43,0,0,hot,0,0.0872,32.05
memset5A,micron,43,0,0,hot,0,0.0872,32.03
memcpy,micron,44,0,0,hot,0,0.0888,31.45
memcpy,libc,44,0,0,hot,0,0.0881,31.73
memcpy,raw32,44,0,0,hot,0,0.0893,31.29
memmove,micron,44,0,0,hot,0,0.0941,29.68
memmove,libc,44,0,0,hot,0,0.0682,40.95
memset0,micron,44,0,0,hot,0,0.0682,40.97
memset0,libc,44,0,0,hot,0,0.0852,32.79
memset5A,micron,44,0,0,hot,0,0.0852,32.77
memcpy,micron,45,0,0,hot,0,0.0874,31.98
memcpy,libc,45,0,0,hot,0,0.0863,32.36
memcpy,raw32,45,0,0,hot,0,0.1123,24.83
memmove,micron,45,0,0,hot,0,0.0919,30.39
memmove,libc,45,0,0,hot,0,0.0667,41.89
memset0,micron,45,0,0,hot,0,0.1639,16.96
memset0,libc,45,0,0,hot,0,0.0834,33.52
memset5A,micron,45,0,0,hot,0,0.0834,33.52
memcpy,micron,46,0,0,hot,0,0.0850,32.88
memcpy,libc,46,0,0,hot,0,0.0842,33.17
memcpy,raw32,46,0,0,hot,0,0.0854,32.79
memmove,micron,46,0,0,hot,0,0.0899,31.08
memmove,libc,46,0,0,hot,0,0.0653,42.81
memset0,micron,46,0,0,hot,0,0.0652,42.84
memset0,libc,46,0,0,hot,0,0.0815,34.28
memset5A,micron,46,0,0,hot,0,0.0815,34.27
memcpy,micron,47,0,0,hot,0,0.0833,33.52
memcpy,libc,47,0,0,hot,0,0.0825,33.88
memcpy,raw32,47,0,0,hot,0,0.0837,33.38
memmove,micron,47,0,0,hot,0,0.0881,31.70
memmove,libc,47,0,0,hot,0,0.0639,43.75
memset0,micron,47,0,0,hot,0,0.0639,43.76
memset0,libc,47,0,0,hot,0,0.0413,67.68
memset5A,micron,47,0,0,hot,0,0.1699,16.45
memcpy,micron,48,0,0,hot,0,0.0816,34.22
memcpy,libc,48,0,0,hot,0,0.0807,34.61
memcpy,raw32,48,0,0,hot,0,0.0817,34.20
memmove,micron,48,0,0,hot,0,0.0861,32.44
memmove,libc,48,0,0,hot,0,0.0625,44.69
memset0,micron,48,0,0,hot,0,0.0625,44.70
memset0,libc,48,0,0,hot,0,0.0782,35.76
memset5A,micron,48,0,0,hot,0,0.0781,35.76
memcpy,micron,49,0,0,hot,0,0.0800,34.93
memcpy,libc,49,0,0,hot,0,0.0791,35.32
memcpy,raw32,49,0,0,hot,0,0.0804,34.76
memmove,micron,49,0,0,hot,0,0.0846,33.03
memmove,libc,49,0,0,hot,0,0.1405,19.76
memset0,micron,49,0,0,hot,0,0.1192,23.41
memset0,libc,49,0,0,hot,0,0.1851,15.06
memset5A,micron,49,0,0,hot,0,0.0765,36.51
memcpy,micron,50,0,0,hot,0,0.0785,35.62
memcpy,libc,50,0,0,hot,0,0.0776,36.03
memcpy,raw32,50,0,0,hot,0,0.1567,17.80
memmove,micron,50,0,0,hot,0,0.0828,33.73
memmove,libc,50,0,0,hot,0,0.0600,46.55
memset0,micron,50,0,0,hot,0,0.0600,46.58
memset0,libc,50,0,0,hot,0,0.0750,37.25
memset5A,micron,50,0,0,hot,0,0.0750,37.25
memcpy,micron,51,0,0,hot,0,0.0766,36.47
memcpy,libc,51,0,0,hot,0,0.0761,36.75
memcpy,raw32,51,0,0,hot,0,0.0771,36.25
memmove,micron,51,0,0,hot,0,0.0812,34.40
memmove,libc,51,0,0,hot,0,0.0588,47.50
memset0,micron,51,0,0,hot,0,0.0588,47.49
memset0,libc,51,0,0,hot,0,0.0736,38.00
memset5A,micron,51,0,0,hot,0,0.0735,37.99
memcpy,micron,52,0,0,hot,0,0.0753,37.12
memcpy,libc,52,0,0,hot,0,0.0745,37.50
memcpy,raw32,52,0,0,hot,0,0.0758,36.88
memmove,micron,52,0,0,hot,0,0.0797,35.05
memmove,libc,52,0,0,hot,0,0.0577,48.41
memset0,micron,52,0,0,hot,0,0.0577,48.43
memset0,libc,52,0,0,hot,0,0.0721,38.73
memset5A,micron,52,0,0,hot,0,0.0721,38.74
memcpy,micron,53,0,0,hot,0,0.0738,37.89
memcpy,libc,53,0,0,hot,0,0.0362,78.50
memcpy,raw32,53,0,0,hot,0,0.0742,37.66
memmove,micron,53,0,0,hot,0,0.0781,35.79
memmove,libc,53,0,0,hot,0,0.0567,49.32
memset0,micron,53,0,0,hot,0,0.0566,49.36
memset0,libc,53,0,0,hot,0,0.0708,39.50
memset5A,micron,53,0,0,hot,0,0.0708,39.50
memcpy,micron,54,0,0,hot,0,0.0724,38.60
memcpy,libc,54,0,0,hot,0,0.0717,38.97
memcpy,raw32,54,0,0,hot,0,0.0728,38.37
memmove,micron,54,0,0,hot,0,0.1917,14.55
memmove,libc,54,0,0,hot,0,0.0695,40.22
memset0,micron,54,0,0,hot,0,0.0556,50.30
memset0,libc,54,0,0,hot,0,0.0695,40.23
memset5A,micron,54,0,0,hot,0,0.0695,40.23
memcpy,micron,55,0,0,hot,0,0.0711,39.28
memcpy,libc,55,0,0,hot,0,0.0704,39.65
memcpy,raw32,55,0,0,hot,0,0.0714,39.12
memmove,micron,55,0,0,hot,0,0.0753,37.11
memmove,libc,55,0,0,hot,0,0.0546,51.18
memset0,micron,55,0,0,hot,0,0.0546,51.22
memset0,libc,55,0,0,hot,0,0.0682,40.98
memset5A,micron,55,0,0,hot,0,0.0682,40.96
memcpy,micron,56,0,0,hot,0,0.0699,39.99
memcpy,libc,56,0,0,hot,0,0.0692,40.37
memcpy,raw32,56,0,0,hot,0,0.0703,39.76
memmove,micron,56,0,0,hot,0,0.0739,37.80
memmove,libc,56,0,0,hot,0,0.0536,52.16
memset0,micron,56,0,0,hot,0,0.0536,52.13
memset0,libc,56,0,0,hot,0,0.0670,41.73
memset5A,micron,56,0,0,hot,0,0.0670,41.69
memcpy,micron,57,0,0,hot,0,0.0457,62.20
memcpy,libc,57,0,0,hot,0,0.1523,18.29
memcpy,raw32,57,0,0,hot,0,0.0440,64.69
memmove,micron,57,0,0,hot,0,0.1171,23.81
memmove,libc,57,0,0,hot,0,0.0472,59.64
memset0,micron,57,0,0,hot,0,0.0526,53.09
memset0,libc,57,0,0,hot,0,0.0658,42.45
memset5A,micron,57,0,0,hot,0,0.0658,42.44
memcpy,micron,58,0,0,hot,0,0.0674,41.43
memcpy,libc,58,0,0,hot,0,0.0668,41.82
memcpy,raw32,58,0,0,hot,0,0.0677,41.28
memmove,micron,58,0,0,hot,0,0.0714,39.12
memmove,libc,58,0,0,hot,0,0.0518,53.97
memset0,micron,58,0,0,hot,0,0.0517,54.02
memset0,libc,58,0,0,hot,0,0.0647,43.20
memset5A,micron,58,0,0,hot,0,0.0647,43.20
memcpy,micron,59,0,0,hot,0,0.0663,42.16
memcpy,libc,59,0,0,hot,0,0.0657,42.55
memcpy,raw32,59,0,0,hot,0,0.0665,42.04
memmove,micron,59,0,0,hot,0,0.0703,39.71
memmove,libc,59,0,0,hot,0,0.0509,54.89
memset0,micron,59,0,0,hot,0,0.0509,54.94
memset0,libc,59,0,0,hot,0,0.0636,43.96
memset5A,micron,59,0,0,hot,0,0.0636,43.95
memcpy,micron,60,0,0,hot,0,0.0652,42.86
memcpy,libc,60,0,0,hot,0,0.0645,43.30
memcpy,raw32,60,0,0,hot,0,0.0653,42.81
memmove,micron,60,0,0,hot,0,0.0690,40.48
memmove,libc,60,0,0,hot,0,0.0500,55.84
memset0,micron,60,0,0,hot,0,0.0500,55.86
memset0,libc,60,0,0,hot,0,0.0625,44.71
memset5A,micron,60,0,0,hot,0,0.0625,44.71
memcpy,micron,61,0,0,hot,0,0.0642,43.54
memcpy,libc,61,0,0,hot,0,0.0636,43.94
memcpy,raw32,61,0,0,hot,0,0.0644,43.36
memmove,micron,61,0,0,hot,0,0.0678,41.21
memmove,libc,61,0,0,hot,0,0.0492,56.81
memset0,micron,61,0,0,hot,0,0.0492,56.80
memset0,libc,61,0,0,hot,0,0.0615,45.44
memset5A,micron,61,0,0,hot,0,0.0615,45.43
memcpy,micron,62,0,0,hot,0,0.0630,44.34
memcpy,libc,62,0,0,hot,0,0.0625,44.69
memcpy,raw32,62,0,0,hot,0,0.0634,44.07
memmove,micron,62,0,0,hot,0,0.0668,41.84
