# bench=memory_detail
# l3_bytes=20971520
# ring_bytes=134217728
# k=5 warmup=1 cpu=0
op,impl,size,dst_align,src_align,mode,delta,cyc_per_byte,gib_s
memcpy,raw32,12,0,0,hot,0,0.3210,8.58
memmove,micron,12,0,0,hot,0,0.3354,8.33
memmove,libc,12,0,0,hot,0,0.3125,8.94
memset0,micron,12,0,0,hot,0,0.1875,14.90
memset0,libc,12,0,0,hot,0,0.3750,7.45
memset5A,micron,12,0,0,hot,0,0.3125,8.94
memcpy,micron,13,0,0,hot,0,0.2946,9.49
memcpy,libc,13,0,0,hot,0,0.2884,9.69
memcpy,raw32,13,0,0,hot,0,0.2961,9.43
memmove,micron,13,0,0,hot,0,0.3094,9.03
memmove,libc,13,0,0,hot,0,0.2885,9.68
memset0,micron,13,0,0,hot,0,0.1731,16.14
memset0,libc,13,0,0,hot,0,0.3461,8.07
memset5A,micron,13,0,0,hot,0,0.2885,9.69
memcpy,micron,14,0,0,hot,0,0.2734,10.22
memcpy,libc,14,0,0,hot,0,0.2679,10.43
memcpy,raw32,14,0,0,hot,0,0.2748,10.17
memmove,micron,14,0,0,hot,0,0.2867,9.75
memmove,libc,14,0,0,hot,0,0.2679,10.43
memset0,micron,14,0,0,hot,0,0.1607,17.38
memset0,libc,14,0,0,hot,0,0.3217,8.69
memset5A,micron,14,0,0,hot,0,0.2680,10.42
memcpy,micron,15,0,0,hot,0,0.2554,10.94
memcpy,libc,15,0,0,hot,0,0.2501,11.17
memcpy,raw32,15,0,0,hot,0,0.2617,10.67
memmove,micron,15,0,0,hot,0,0.2682,10.42
memmove,libc,15,0,0,hot,0,0.2500,11.18
memset0,micron,15,0,0,hot,0,0.1503,18.60
memset0,libc,15,0,0,hot,0,0.3000,9.31
memset5A,micron,15,0,0,hot,0,0.2500,11.18
memcpy,micron,16,0,0,hot,0,0.1021,27.46
memcpy,libc,16,0,0,hot,0,0.2345,11.91
memcpy,raw32,16,0,0,hot,0,0.1916,14.58
memmove,micron,16,0,0,hot,0,0.2531,11.04
memmove,libc,16,0,0,hot,0,0.2346,11.91
memset0,micron,16,0,0,hot,0,0.1406,19.87
memset0,libc,16,0,0,hot,0,0.2813,9.94
memset5A,micron,16,0,0,hot,0,0.2287,12.22
memcpy,micron,17,0,0,hot,0,0.2149,13.00
memcpy,libc,17,0,0,hot,0,0.2208,12.66
memcpy,raw32,17,0,0,hot,0,0.2647,10.56
memmove,micron,17,0,0,hot,0,0.2280,12.26
memmove,libc,17,0,0,hot,0,0.2208,12.66
memset0,micron,17,0,0,hot,0,0.1324,21.10
memset0,libc,17,0,0,hot,0,0.2761,10.11
memset5A,micron,17,0,0,hot,0,0.3087,9.05
memcpy,micron,18,0,0,hot,0,0.2025,13.80
memcpy,libc,18,0,0,hot,0,0.2088,13.38
memcpy,raw32,18,0,0,hot,0,0.2500,11.17
memmove,micron,18,0,0,hot,0,0.2153,12.98
memmove,libc,18,0,0,hot,0,0.2086,13.40
memset0,micron,18,0,0,hot,0,0.1251,22.34
memset0,libc,18,0,0,hot,0,0.2500,11.18
memset5A,micron,18,0,0,hot,0,0.2917,9.58
memcpy,micron,19,0,0,hot,0,0.1916,14.59
memcpy,libc,19,0,0,hot,0,0.1975,14.15
memcpy,raw32,19,0,0,hot,0,0.2763,10.11
memmove,micron,19,0,0,hot,0,0.2039,13.70
memmove,libc,19,0,0,hot,0,0.1975,14.15
memset0,micron,19,0,0,hot,0,0.1184,23.59
memset0,libc,19,0,0,hot,0,0.2368,11.80
memset5A,micron,19,0,0,hot,0,0.2763,10.11
memcpy,micron,20,0,0,hot,0,0.1820,15.35
memcpy,libc,20,0,0,hot,0,0.1877,14.89
memcpy,raw32,20,0,0,hot,0,0.2250,12.42
memmove,micron,20,0,0,hot,0,0.1938,14.42
memmove,libc,20,0,0,hot,0,0.1877,14.89
memset0,micron,20,0,0,hot,0,0.1125,24.84
memset0,libc,20,0,0,hot,0,0.2250,12.42
memset5A,micron,20,0,0,hot,0,0.2625,10.64
memcpy,micron,21,0,0,hot,0,0.1740,16.06
memcpy,libc,21,0,0,hot,0,0.1787,15.64
memcpy,raw32,21,0,0,hot,0,0.2143,13.04
memmove,micron,21,0,0,hot,0,0.1861,15.01
memmove,libc,21,0,0,hot,0,0.1786,15.64
memset0,micron,21,0,0,hot,0,0.1072,26.06
memset0,libc,21,0,0,hot,0,0.2143,13.04
memset5A,micron,21,0,0,hot,0,0.2499,11.18
memcpy,micron,22,0,0,hot,0,0.1653,16.90
memcpy,libc,22,0,0,hot,0,0.1706,16.38
memcpy,raw32,22,0,0,hot,0,0.2045,13.66
memmove,micron,22,0,0,hot,0,0.1761,15.87
memmove,libc,22,0,0,hot,0,0.1706,16.38
memset0,micron,22,0,0,hot,0,0.1023,27.32
memset0,libc,22,0,0,hot,0,0.2045,13.66
memset5A,micron,22,0,0,hot,0,0.2386,11.71
memcpy,micron,23,0,0,hot,0,0.1582,17.66
memcpy,libc,23,0,0,hot,0,0.1632,17.13
memcpy,raw32,23,0,0,hot,0,0.1957,14.28
memmove,micron,23,0,0,hot,0,0.1685,16.59
memmove,libc,23,0,0,hot,0,0.1632,17.13
memset0,micron,23,0,0,hot,0,0.0979,28.54
memset0,libc,23,0,0,hot,0,0.1957,14.28
memset5A,micron,23,0,0,hot,0,0.2282,12.24
memcpy,micron,24,0,0,hot,0,0.1518,18.41
memcpy,libc,24,0,0,hot,0,0.1563,17.87
memcpy,raw32,24,0,0,hot,0,0.1875,14.90
memmove,micron,24,0,0,hot,0,0.1615,17.31
memmove,libc,24,0,0,hot,0,0.1564,17.87
memset0,micron,24,0,0,hot,0,0.0938,29.77
memset0,libc,24,0,0,hot,0,0.1875,14.90
memset5A,micron,24,0,0,hot,0,0.2187,12.77
memcpy,micron,25,0,0,hot,0,0.1457,19.18
memcpy,libc,25,0,0,hot,0,0.1501,18.61
memcpy,raw32,25,0,0,hot,0,0.1800,15.52
memmove,micron,25,0,0,hot,0,0.1550,18.03
memmove,libc,25,0,0,hot,0,0.1501,18.62
memset0,micron,25,0,0,hot,0,0.0901,31.00
memset0,libc,25,0,0,hot,0,0.1800,15.52
memset5A,micron,25,0,0,hot,0,0.2100,13.30
memcpy,micron,26,0,0,hot,0,0.1401,19.94
memcpy,libc,26,0,0,hot,0,0.1443,19.35
memcpy,raw32,26,0,0,hot,0,0.1731,16.14
memmove,micron,26,0,0,hot,0,0.1490,18.75
memmove,libc,26,0,0,hot,0,0.1444,19.36
memset0,micron,26,0,0,hot,0,0.0865,32.27
memset0,libc,26,0,0,hot,0,0.1730,16.14
memset5A,micron,26,0,0,hot,0,0.1593,17.53
memcpy,micron,27,0,0,hot,0,0.1352,20.67
memcpy,libc,27,0,0,hot,0,0.1391,20.09
memcpy,raw32,27,0,0,hot,0,0.1667,16.76
memmove,micron,27,0,0,hot,0,0.1435,19.47
memmove,libc,27,0,0,hot,0,0.1390,20.10
memset0,micron,27,0,0,hot,0,0.0834,33.50
memset0,libc,27,0,0,hot,0,0.1667,16.76
memset5A,micron,27,0,0,hot,0,0.1944,14.37
memcpy,micron,28,0,0,hot,0,0.1301,21.48
memcpy,libc,28,0,0,hot,0,0.1340,20.85
memcpy,raw32,28,0,0,hot,0,0.1778,15.69
memmove,micron,28,0,0,hot,0,0.1091,25.66
memmove,libc,28,0,0,hot,0,0.1340,20.85
memset0,micron,28,0,0,hot,0,0.0805,34.71
memset0,libc,28,0,0,hot,0,0.1607,17.39
memset5A,micron,28,0,0,hot,0,0.1875,14.90
memcpy,micron,29,0,0,hot,0,0.1256,22.25
memcpy,libc,29,0,0,hot,0,0.1294,21.59
memcpy,raw32,29,0,0,hot,0,0.1552,18.00
memmove,micron,29,0,0,hot,0,0.1336,20.91
memmove,libc,29,0,0,hot,0,0.1294,21.59
memset0,micron,29,0,0,hot,0,0.0776,36.01
memset0,libc,29,0,0,hot,0,0.1552,18.01
memset5A,micron,29,0,0,hot,0,0.3282,8.50
memcpy,micron,30,0,0,hot,0,0.1215,22.99
memcpy,libc,30,0,0,hot,0,0.1252,22.31
memcpy,raw32,30,0,0,hot,0,0.1500,18.62
memmove,micron,30,0,0,hot,0,0.1292,21.63
memmove,libc,30,0,0,hot,0,0.1251,22.34
memset0,micron,30,0,0,hot,0,0.0751,37.19
memset0,libc,30,0,0,hot,0,0.1500,18.63
memset5A,micron,30,0,0,hot,0,0.1750,15.97
memcpy,micron,31,0,0,hot,0,0.1175,23.78
memcpy,libc,31,0,0,hot,0,0.1211,23.08
memcpy,raw32,31,0,0,hot,0,0.1452,19.25
memmove,micron,31,0,0,hot,0,0.1252,22.32
memmove,libc,31,0,0,hot,0,0.1210,23.04
memset0,micron,31,0,0,hot,0,0.0729,38.32
memset0,libc,31,0,0,hot,0,0.1452,19.24
memset5A,micron,31,0,0,hot,0,0.1693,16.51
memcpy,micron,32,0,0,hot,0,0.0940,29.74
memcpy,libc,32,0,0,hot,0,0.0966,28.93
memcpy,raw32,32,0,0,hot,0,0.1406,19.87
memmove,micron,32,0,0,hot,0,0.1005,27.82
memmove,libc,32,0,0,hot,0,0.0965,28.95
memset0,micron,32,0,0,hot,0,0.0704,39.68
memset0,libc,32,0,0,hot,0,0.1172,23.84
memset5A,micron,32,0,0,hot,0,0.1641,17.03
memcpy,micron,33,0,0,hot,0,0.1188,23.53
memcpy,libc,33,0,0,hot,0,0.0910,30.71
memcpy,raw32,33,0,0,hot,0,0.1189,23.50
memmove,micron,33,0,0,hot,0,0.1590,17.58
memmove,libc,33,0,0,hot,0,0.0908,30.79
memset0,micron,33,0,0,hot,0,0.0683,40.92
memset0,libc,33,0,0,hot,0,0.1136,24.60
memset5A,micron,33,0,0,hot,0,0.1136,24.59
memcpy,micron,34,0,0,hot,0,0.1153,24.27
memcpy,libc,34,0,0,hot,0,0.0884,31.59
memcpy,raw32,34,0,0,hot,0,0.1152,24.25
memmove,micron,34,0,0,hot,0,0.1322,21.14
memmove,libc,34,0,0,hot,0,0.0883,31.65
memset0,micron,34,0,0,hot,0,0.0663,42.19
memset0,libc,34,0,0,hot,0,0.1104,25.32
memset5A,micron,34,0,0,hot,0,0.1104,25.31
memcpy,micron,35,0,0,hot,0,0.1259,22.17
memcpy,libc,35,0,0,hot,0,0.0858,32.55
memcpy,raw32,35,0,0,hot,0,0.1120,24.94
memmove,micron,35,0,0,hot,0,0.1286,21.73
memmove,libc,35,0,0,hot,0,0.0858,32.57
memset0,micron,35,0,0,hot,0,0.0644,43.37
memset0,libc,35,0,0,hot,0,0.1071,26.08
memset5A,micron,35,0,0,hot,0,0.1071,26.08
memcpy,micron,36,0,0,hot,0,0.1091,25.62
memcpy,libc,36,0,0,hot,0,0.0834,33.51
memcpy,raw32,36,0,0,hot,0,0.1089,25.66
memmove,micron,36,0,0,hot,0,0.1250,22.35
memmove,libc,36,0,0,hot,0,0.0834,33.51
memset0,micron,36,0,0,hot,0,0.0625,44.69
memset0,libc,36,0,0,hot,0,0.1041,26.83
memset5A,micron,36,0,0,hot,0,0.1042,26.82
memcpy,micron,37,0,0,hot,0,0.1058,26.43
memcpy,libc,37,0,0,hot,0,0.0811,34.44
memcpy,raw32,37,0,0,hot,0,0.1058,26.41
memmove,micron,37,0,0,hot,0,0.1216,22.98
memmove,libc,37,0,0,hot,0,0.0811,34.46
memset0,micron,37,0,0,hot,0,0.0608,45.94
memset0,libc,37,0,0,hot,0,0.1013,27.57
memset5A,micron,37,0,0,hot,0,0.1013,27.57
memcpy,micron,38,0,0,hot,0,0.1032,27.08
memcpy,libc,38,0,0,hot,0,0.0790,35.37
memcpy,raw32,38,0,0,hot,0,0.1031,27.09
memmove,micron,38,0,0,hot,0,0.1184,23.59
memmove,libc,38,0,0,hot,0,0.0790,35.38
memset0,micron,38,0,0,hot,0,0.0592,47.16
memset0,libc,38,0,0,hot,0,0.0987,28.32
memset5A,micron,38,0,0,hot,0,0.0987,28.32
memcpy,micron,39,0,0,hot,0,0.1002,27.88
memcpy,libc,39,0,0,hot,0,0.0770,36.30
memcpy,raw32,39,0,0,hot,0,0.1005,27.80
memmove,micron,39,0,0,hot,0,0.1154,24.22
memmove,libc,39,0,0,hot,0,0.0770,36.30
memset0,micron,39,0,0,hot,0,0.0577,48.39
memset0,libc,39,0,0,hot,0,0.0961,29.06
memset5A,micron,39,0,0,hot,0,0.0962,29.06
memcpy,micron,40,0,0,hot,0,0.0977,28.59
memcpy,libc,40,0,0,hot,0,0.0750,37.25
memcpy,raw32,40,0,0,hot,0,0.0980,28.51
memmove,micron,40,0,0,hot,0,0.1125,24.85
memmove,libc,40,0,0,hot,0,0.0750,37.26
memset0,micron,40,0,0,hot,0,0.0563,49.64
memset0,libc,40,0,0,hot,0,0.0937,29.80
memset5A,micron,40,0,0,hot,0,0.0937,29.80
memcpy,micron,41,0,0,hot,0,0.0955,29.27
memcpy,libc,41,0,0,hot,0,0.0943,29.62
memcpy,raw32,41,0,0,hot,0,0.0955,29.28
memmove,micron,41,0,0,hot,0,0.1098,25.46
memmove,libc,41,0,0,hot,0,0.0732,38.19
memset0,micron,41,0,0,hot,0,0.0549,50.89
memset0,libc,41,0,0,hot,0,0.0914,30.55
memset5A,micron,41,0,0,hot,0,0.0915,30.55
memcpy,micron,42,0,0,hot,0,0.0935,29.89
memcpy,libc,42,0,0,hot,0,0.0922,30.30
memcpy,raw32,42,0,0,hot,0,0.0933,29.94
memmove,micron,42,0,0,hot,0,0.1072,26.08
memmove,libc,42,0,0,hot,0,0.0715,39.08
memset0,micron,42,0,0,hot,0,0.0536,52.09
memset0,libc,42,0,0,hot,0,0.0893,31.30
memset5A,micron,42,0,0,hot,0,0.0893,31.31
memcpy,micron,43,0,0,hot,0,0.0910,30.70
memcpy,libc,43,0,0,hot,0,0.0901,31.01
memcpy,raw32,43,0,0,hot,0,0.0927,30.14
memmove,micron,43,0,0,hot,0,0.1047,26.69
memmove,libc,43,0,0,hot,0,0.0698,40.04
memset0,micron,43,0,0,hot,0,0.0523,53.38
memset0,libc,43,0,0,hot,0,0.0872,32.05
memset5A,micron,43,0,0,hot,0,0.0872,32.04
memcpy,micron,44,0,0,hot,0,0.0889,31.45
memcpy,libc,44,0,0,hot,0,0.0880,31.75
memcpy,raw32,44,0,0,hot,0,0.0890,31.39
memmove,micron,44,0,0,hot,0,0.1023,27.33
memmove,libc,44,0,0,hot,0,0.0682,40.95
memset0,micron,44,0,0,hot,0,0.0512,54.59
memset0,libc,44,0,0,hot,0,0.0852,32.79
memset5A,micron,44,0,0,hot,0,0.0852,32.79
memcpy,micron,45,0,0,hot,0,0.0873,32.00
memcpy,libc,45,0,0,hot,0,0.0861,32.45
memcpy,raw32,45,0,0,hot,0,0.0872,32.04
memmove,micron,45,0,0,hot,0,0.1000,27.95
memmove,libc,45,0,0,hot,0,0.0667,41.90
memset0,micron,45,0,0,hot,0,0.0500,55.89
memset0,libc,45,0,0,hot,0,0.0833,33.54
memset5A,micron,45,0,0,hot,0,0.0833,33.54
memcpy,micron,46,0,0,hot,0,0.0852,32.82
memcpy,libc,46,0,0,hot,0,0.0842,33.19
memcpy,raw32,46,0,0,hot,0,0.0853,32.75
memmove,micron,46,0,0,hot,0,0.0979,28.57
memmove,libc,46,0,0,hot,0,0.0652,42.83
memset0,micron,46,0,0,hot,0,0.0490,57.07
memset0,libc,46,0,0,hot,0,0.0815,34.28
memset5A,micron,46,0,0,hot,0,0.0815,34.28
memcpy,micron,47,0,0,hot,0,0.0835,33.49
memcpy,libc,47,0,0,hot,0,0.0823,33.99
memcpy,raw32,47,0,0,hot,0,0.0834,33.49
memmove,micron,47,0,0,hot,0,0.0958,29.18
memmove,libc,47,0,0,hot,0,0.0638,43.80
memset0,micron,47,0,0,hot,0,0.0481,58.11
memset0,libc,47,0,0,hot,0,0.0798,35.04
memset5A,micron,47,0,0,hot,0,0.0798,35.03
memcpy,micron,48,0,0,hot,0,0.0817,34.23
memcpy,libc,48,0,0,hot,0,0.0807,34.64
memcpy,raw32,48,0,0,hot,0,0.0815,34.26
memmove,micron,48,0,0,hot,0,0.0938,29.81
memmove,libc,48,0,0,hot,0,0.0625,44.69
memset0,micron,48,0,0,hot,0,0.0470,59.41
memset0,libc,48,0,0,hot,0,0.0781,35.78
memset5A,micron,48,0,0,hot,0,0.0871,32.04
memcpy,micron,49,0,0,hot,0,0.0801,34.92
memcpy,libc,49,0,0,hot,0,0.0792,35.27
memcpy,raw32,49,0,0,hot,0,0.0800,34.92
memmove,micron,49,0,0,hot,0,0.0919,30.41
memmove,libc,49,0,0,hot,0,0.0612,45.62
memset0,micron,49,0,0,hot,0,0.0460,60.83
memset0,libc,49,0,0,hot,0,0.0765,36.51
memset5A,micron,49,0,0,hot,0,0.0765,36.52
memcpy,micron,50,0,0,hot,0,0.0783,35.69
memcpy,libc,50,0,0,hot,0,0.0775,36.06
memcpy,raw32,50,0,0,hot,0,0.0784,35.62
memmove,micron,50,0,0,hot,0,0.0900,31.05
memmove,libc,50,0,0,hot,0,0.0600,46.55
memset0,micron,50,0,0,hot,0,0.0451,61.93
memset0,libc,50,0,0,hot,0,0.0750,37.27
memset5A,micron,50,0,0,hot,0,0.0750,37.27
memcpy,micron,51,0,0,hot,0,0.0771,36.24
memcpy,libc,51,0,0,hot,0,0.0760,36.79
memcpy,raw32,51,0,0,hot,0,0.0769,36.35
memmove,micron,51,0,0,hot,0,0.0883,31.67
memmove,libc,51,0,0,hot,0,0.1968,14.16
memset0,micron,51,0,0,hot,0,0.0000,0.00
memset0,libc,51,0,0,hot,0,0.0735,37.99
memset5A,micron,51,0,0,hot,0,0.0735,38.00
memcpy,micron,52,0,0,hot,0,0.0757,36.91
memcpy,libc,52,0,0,hot,0,0.0745,37.50
memcpy,raw32,52,0,0,hot,0,0.0753,37.09
memmove,micron,52,0,0,hot,0,0.1010,27.67
memmove,libc,52,0,0,hot,0,0.0577,48.40
memset0,micron,52,0,0,hot,0,0.0433,64.55
memset0,libc,52,0,0,hot,0,0.0721,38.74
memset5A,micron,52,0,0,hot,0,0.0721,38.74
memcpy,micron,53,0,0,hot,0,0.0740,37.78
memcpy,libc,53,0,0,hot,0,0.0731,38.23
memcpy,raw32,53,0,0,hot,0,0.0739,37.80
memmove,micron,53,0,0,hot,0,0.0850,32.90
memmove,libc,53,0,0,hot,0,0.0566,49.33
memset0,micron,53,0,0,hot,0,0.0426,65.66
memset0,libc,53,0,0,hot,0,0.0707,39.49
memset5A,micron,53,0,0,hot,0,0.0707,39.49
memcpy,micron,54,0,0,hot,0,0.0725,38.52
memcpy,libc,54,0,0,hot,0,0.0717,38.96
memcpy,raw32,54,0,0,hot,0,0.0726,38.46
memmove,micron,54,0,0,hot,0,0.1122,24.83
memmove,libc,54,0,0,hot,0,0.0556,50.31
memset0,micron,54,0,0,hot,0,0.0418,66.89
memset0,libc,54,0,0,hot,0,0.0694,40.24
memset5A,micron,54,0,0,hot,0,0.0694,40.23
memcpy,micron,55,0,0,hot,0,0.0713,39.21
memcpy,libc,55,0,0,hot,0,0.0705,39.66
memcpy,raw32,55,0,0,hot,0,0.0713,39.19
memmove,micron,55,0,0,hot,0,0.0818,34.16
memmove,libc,55,0,0,hot,0,0.0546,51.19
memset0,micron,55,0,0,hot,0,0.0409,68.27
memset0,libc,55,0,0,hot,0,0.0682,40.99
memset5A,micron,55,0,0,hot,0,0.0682,40.98
memcpy,micron,56,0,0,hot,0,0.0701,39.86
memcpy,libc,56,0,0,hot,0,0.0692,40.39
memcpy,raw32,56,0,0,hot,0,0.0700,39.90
memmove,micron,56,0,0,hot,0,0.0804,34.78
memmove,libc,56,0,0,hot,0,0.0536,52.13
memset0,micron,56,0,0,hot,0,0.0402,69.54
memset0,libc,56,0,0,hot,0,0.0669,41.74
memset5A,micron,56,0,0,hot,0,0.0670,41.72
memcpy,micron,57,0,0,hot,0,0.0687,40.67
memcpy,libc,57,0,0,hot,0,0.0679,41.12
memcpy,raw32,57,0,0,hot,0,0.0686,40.71
memmove,micron,57,0,0,hot,0,0.0790,35.40
memmove,libc,57,0,0,hot,0,0.0006,0.00
memset0,micron,57,0,0,hot,0,0.0395,70.71
memset0,libc,57,0,0,hot,0,0.0658,42.50
memset5A,micron,57,0,0,hot,0,0.0658,42.48
memcpy,micron,58,0,0,hot,0,0.0675,41.42
memcpy,libc,58,0,0,hot,0,0.0667,41.88
memcpy,raw32,58,0,0,hot,0,0.0676,41.30
memmove,micron,58,0,0,hot,0,0.0776,36.02
memmove,libc,58,0,0,hot,0,0.0518,53.98
memset0,micron,58,0,0,hot,0,0.0389,71.93
memset0,libc,58,0,0,hot,0,0.0646,43.23
memset5A,micron,58,0,0,hot,0,0.0647,43.21
memcpy,micron,59,0,0,hot,0,0.0663,42.15
memcpy,libc,59,0,0,hot,0,0.0656,42.57
memcpy,raw32,59,0,0,hot,0,0.0665,42.00
memmove,micron,59,0,0,hot,0,0.0763,36.64
memmove,libc,59,0,0,hot,0,0.0509,54.94
memset0,micron,59,0,0,hot,0,0.0382,73.23
memset0,libc,59,0,0,hot,0,0.0635,43.98
memset5A,micron,59,0,0,hot,0,0.0636,43.95
memcpy,micron,60,0,0,hot,0,0.0652,42.89
memcpy,libc,60,0,0,hot,0,0.0645,43.33
memcpy,raw32,60,0,0,hot,0,0.0654,42.75
memmove,micron,60,0,0,hot,0,0.0750,37.27
memmove,libc,60,0,0,hot,0,0.0500,55.88
memset0,micron,60,0,0,hot,0,0.0375,74.49
memset0,libc,60,0,0,hot,0,0.0625,44.72
memset5A,micron,60,0,0,hot,0,0.0625,44.71
memcpy,micron,61,0,0,hot,0,0.0643,43.47
memcpy,libc,61,0,0,hot,0,0.0635,44.00
memcpy,raw32,61,0,0,hot,0,0.0643,43.47
memmove,micron,61,0,0,hot,0,0.0738,37.87
memmove,libc,61,0,0,hot,0,0.0492,56.76
memset0,micron,61,0,0,hot,0,0.0369,75.72
memset0,libc,61,0,0,hot,0,0.0615,45.47
memset5A,micron,61,0,0,hot,0,0.0615,45.46
memcpy,micron,62,0,0,hot,0,0.0632,44.24
memcpy,libc,62,0,0,hot,0,0.0624,44.75
memcpy,raw32,62,0,0,hot,0,0.0633,44.14
memmove,micron,62,0,0,hot,0,0.0726,38.51
