# bench=memory_detail
# l3_bytes=20971520
# ring_bytes=134217728
# k=5 warmup=1 cpu=0
op,impl,size,dst_align,src_align,mode,delta,cyc_per_byte,gib_s
memset0,libc,29,0,0,hot,0,0.1552,18.00
memset5A,micron,29,0,0,hot,0,0.1810,15.43
memcpy,micron,30,0,0,hot,0,0.1465,19.07
memcpy,libc,30,0,0,hot,0,0.1253,22.29
memcpy,raw32,30,0,0,hot,0,0.1465,19.07
memmove,micron,30,0,0,hot,0,0.1553,18.00
memmove,libc,30,0,0,hot,0,0.1250,22.35
memset0,micron,30,0,0,hot,0,0.0752,37.17
memset0,libc,30,0,0,hot,0,0.1500,18.62
memset5A,micron,30,0,0,hot,0,0.1750,15.95
memcpy,micron,31,0,0,hot,0,0.1419,19.70
memcpy,libc,31,0,0,hot,0,0.1211,23.08
memcpy,raw32,31,0,0,hot,0,0.1433,19.50
memmove,micron,31,0,0,hot,0,0.1501,18.62
memmove,libc,31,0,0,hot,0,0.1210,23.09
memset0,micron,31,0,0,hot,0,0.0727,38.46
memset0,libc,31,0,0,hot,0,0.1456,19.18
memset5A,micron,31,0,0,hot,0,0.1693,16.50
memcpy,micron,32,0,0,hot,0,0.1122,24.90
memcpy,libc,32,0,0,hot,0,0.1201,23.24
memcpy,raw32,32,0,0,hot,0,0.1177,23.74
memmove,micron,32,0,0,hot,0,0.1209,23.12
memmove,libc,32,0,0,hot,0,0.1201,23.27
memset0,micron,32,0,0,hot,0,0.0705,39.65
memset0,libc,32,0,0,hot,0,0.1173,23.83
memset5A,micron,32,0,0,hot,0,0.1641,17.03
memcpy,micron,33,0,0,hot,0,0.1417,19.72
memcpy,libc,33,0,0,hot,0,0.1101,25.39
memcpy,raw32,33,0,0,hot,0,0.1417,19.72
memmove,micron,33,0,0,hot,0,0.0362,77.90
memmove,libc,33,0,0,hot,0,0.1100,25.41
memset0,micron,33,0,0,hot,0,0.0909,30.84
memset0,libc,33,0,0,hot,0,0.1136,24.59
memset5A,micron,33,0,0,hot,0,0.1137,24.58
memcpy,micron,34,0,0,hot,0,0.1372,20.36
memcpy,libc,34,0,0,hot,0,0.1070,26.11
memcpy,raw32,34,0,0,hot,0,0.1371,20.37
memmove,micron,34,0,0,hot,0,0.1438,19.44
memmove,libc,34,0,0,hot,0,0.1068,26.16
memset0,micron,34,0,0,hot,0,0.0883,31.67
memset0,libc,34,0,0,hot,0,0.1103,25.33
memset5A,micron,34,0,0,hot,0,0.1103,25.33
memcpy,micron,35,0,0,hot,0,0.1333,20.96
memcpy,libc,35,0,0,hot,0,0.1039,26.88
memcpy,raw32,35,0,0,hot,0,0.0386,72.61
memmove,micron,35,0,0,hot,0,0.1397,20.01
memmove,libc,35,0,0,hot,0,0.1038,26.91
memset0,micron,35,0,0,hot,0,0.0857,32.61
memset0,libc,35,0,0,hot,0,0.1073,26.04
memset5A,micron,35,0,0,hot,0,0.1072,26.08
memcpy,micron,36,0,0,hot,0,0.1294,21.59
memcpy,libc,36,0,0,hot,0,0.1009,27.70
memcpy,raw32,36,0,0,hot,0,0.1297,21.54
memmove,micron,36,0,0,hot,0,0.1357,20.60
memmove,libc,36,0,0,hot,0,0.1009,27.69
memset0,micron,36,0,0,hot,0,0.0834,33.54
memset0,libc,36,0,0,hot,0,0.1042,26.82
memset5A,micron,36,0,0,hot,0,0.1042,26.82
memcpy,micron,37,0,0,hot,0,0.1261,22.17
memcpy,libc,37,0,0,hot,0,0.0984,28.39
memcpy,raw32,37,0,0,hot,0,0.1940,14.38
memmove,micron,37,0,0,hot,0,0.0624,45.23
memmove,libc,37,0,0,hot,0,0.0981,28.49
memset0,micron,37,0,0,hot,0,0.0811,34.46
memset0,libc,37,0,0,hot,0,0.1014,27.56
memset5A,micron,37,0,0,hot,0,0.1014,27.56
memcpy,micron,38,0,0,hot,0,0.1227,22.78
memcpy,libc,38,0,0,hot,0,0.0956,29.22
memcpy,raw32,38,0,0,hot,0,0.1230,22.72
memmove,micron,38,0,0,hot,0,0.1286,21.73
memmove,libc,38,0,0,hot,0,0.0956,29.22
memset0,micron,38,0,0,hot,0,0.0790,35.40
memset0,libc,38,0,0,hot,0,0.0987,28.31
memset5A,micron,38,0,0,hot,0,0.0987,28.31
memcpy,micron,39,0,0,hot,0,0.1195,23.38
memcpy,libc,39,0,0,hot,0,0.0932,29.97
memcpy,raw32,39,0,0,hot,0,0.1199,23.30
memmove,micron,39,0,0,hot,0,0.1254,22.29
memmove,libc,39,0,0,hot,0,0.0000,0.00
memset0,micron,39,0,0,hot,0,0.0770,36.32
memset0,libc,39,0,0,hot,0,0.0962,29.06
memset5A,micron,39,0,0,hot,0,0.0962,29.04
memcpy,micron,40,0,0,hot,0,0.1167,23.95
memcpy,libc,40,0,0,hot,0,0.0908,30.76
memcpy,raw32,40,0,0,hot,0,0.1169,23.90
memmove,micron,40,0,0,hot,0,0.1221,22.88
memmove,libc,40,0,0,hot,0,0.0908,30.78
memset0,micron,40,0,0,hot,0,0.0751,37.23
memset0,libc,40,0,0,hot,0,0.0938,29.80
memset5A,micron,40,0,0,hot,0,0.0938,29.80
memcpy,micron,41,0,0,hot,0,0.1138,24.54
memcpy,libc,41,0,0,hot,0,0.1127,24.79
memcpy,raw32,41,0,0,hot,0,0.1139,24.53
memmove,micron,41,0,0,hot,0,0.1193,23.44
memmove,libc,41,0,0,hot,0,0.0886,31.53
memset0,micron,41,0,0,hot,0,0.0732,38.18
memset0,libc,41,0,0,hot,0,0.0915,30.54
memset5A,micron,41,0,0,hot,0,0.0915,30.52
memcpy,micron,42,0,0,hot,0,0.1112,25.11
memcpy,libc,42,0,0,hot,0,0.1101,25.38
memcpy,raw32,42,0,0,hot,0,0.1112,25.13
memmove,micron,42,0,0,hot,0,0.1163,23.98
memmove,libc,42,0,0,hot,0,0.0863,32.38
memset0,micron,42,0,0,hot,0,0.0713,39.18
memset0,libc,42,0,0,hot,0,0.0893,31.28
memset5A,micron,42,0,0,hot,0,0.0893,31.29
memcpy,micron,43,0,0,hot,0,0.1083,25.80
memcpy,libc,43,0,0,hot,0,0.1074,26.01
memcpy,raw32,43,0,0,hot,0,0.1088,25.68
memmove,micron,43,0,0,hot,0,0.1137,24.58
memmove,libc,43,0,0,hot,0,0.0847,33.01
memset0,micron,43,0,0,hot,0,0.0698,40.05
memset0,libc,43,0,0,hot,0,0.0872,32.03
memset5A,micron,43,0,0,hot,0,0.0872,32.03
memcpy,micron,44,0,0,hot,0,0.1060,26.36
memcpy,libc,44,0,0,hot,0,0.1050,26.61
memcpy,raw32,44,0,0,hot,0,0.1062,26.30
memmove,micron,44,0,0,hot,0,0.1111,25.16
memmove,libc,44,0,0,hot,0,0.0826,33.84
memset0,micron,44,0,0,hot,0,0.0684,40.84
memset0,libc,44,0,0,hot,0,0.0852,32.77
memset5A,micron,44,0,0,hot,0,0.0851,32.80
memcpy,micron,45,0,0,hot,0,0.1035,27.01
memcpy,libc,45,0,0,hot,0,0.1027,27.20
memcpy,raw32,45,0,0,hot,0,0.1037,26.94
memmove,micron,45,0,0,hot,0,0.1086,25.74
memmove,libc,45,0,0,hot,0,0.0807,34.63
memset0,micron,45,0,0,hot,0,0.0667,41.91
memset0,libc,45,0,0,hot,0,0.0833,33.51
memset5A,micron,45,0,0,hot,0,0.0833,33.53
memcpy,micron,46,0,0,hot,0,0.1015,27.58
memcpy,libc,46,0,0,hot,0,0.1005,27.73
memcpy,raw32,46,0,0,hot,0,0.1016,27.49
memmove,micron,46,0,0,hot,0,0.1060,26.36
memmove,libc,46,0,0,hot,0,0.0790,35.37
memset0,micron,46,0,0,hot,0,0.0651,42.90
memset0,libc,46,0,0,hot,0,0.0815,34.17
memset5A,micron,46,0,0,hot,0,0.0815,34.27
memcpy,micron,47,0,0,hot,0,0.0992,28.17
memcpy,libc,47,0,0,hot,0,0.0984,28.40
memcpy,raw32,47,0,0,hot,0,0.0996,28.06
memmove,micron,47,0,0,hot,0,0.1040,26.88
memmove,libc,47,0,0,hot,0,0.0773,36.15
memset0,micron,47,0,0,hot,0,0.0638,43.76
memset0,libc,47,0,0,hot,0,0.0798,35.01
memset5A,micron,47,0,0,hot,0,0.0798,35.01
memcpy,micron,48,0,0,hot,0,0.0971,28.78
memcpy,libc,48,0,0,hot,0,0.0963,29.00
memcpy,raw32,48,0,0,hot,0,0.0973,28.71
memmove,micron,48,0,0,hot,0,0.1018,27.46
memmove,libc,48,0,0,hot,0,0.0756,36.95
memset0,micron,48,0,0,hot,0,0.0625,44.69
memset0,libc,48,0,0,hot,0,0.0781,35.75
memset5A,micron,48,0,0,hot,0,0.0781,35.75
memcpy,micron,49,0,0,hot,0,0.0953,29.33
memcpy,libc,49,0,0,hot,0,0.0943,29.61
memcpy,raw32,49,0,0,hot,0,0.0952,29.34
memmove,micron,49,0,0,hot,0,0.0997,28.03
memmove,libc,49,0,0,hot,0,0.0742,37.66
memset0,micron,49,0,0,hot,0,0.0612,45.63
memset0,libc,49,0,0,hot,0,0.0765,36.50
memset5A,micron,49,0,0,hot,0,0.0765,36.50
memcpy,micron,50,0,0,hot,0,0.0932,29.99
memcpy,libc,50,0,0,hot,0,0.0924,30.24
memcpy,raw32,50,0,0,hot,0,0.0936,29.84
memmove,micron,50,0,0,hot,0,0.0977,28.59
memmove,libc,50,0,0,hot,0,0.0727,38.42
memset0,micron,50,0,0,hot,0,0.0600,46.55
memset0,libc,50,0,0,hot,0,0.0750,37.24
memset5A,micron,50,0,0,hot,0,0.0750,37.24
memcpy,micron,51,0,0,hot,0,0.0913,30.58
memcpy,libc,51,0,0,hot,0,0.0907,30.82
memcpy,raw32,51,0,0,hot,0,0.0915,30.54
memmove,micron,51,0,0,hot,0,0.0959,29.14
memmove,libc,51,0,0,hot,0,0.0713,39.15
memset0,micron,51,0,0,hot,0,0.0588,47.82
memset0,libc,51,0,0,hot,0,0.0735,37.98
memset5A,micron,51,0,0,hot,0,0.0735,37.99
memcpy,micron,52,0,0,hot,0,0.0898,31.11
memcpy,libc,52,0,0,hot,0,0.0889,31.42
memcpy,raw32,52,0,0,hot,0,0.0899,31.10
memmove,micron,52,0,0,hot,0,0.0940,29.75
memmove,libc,52,0,0,hot,0,0.0699,39.98
memset0,micron,52,0,0,hot,0,0.0577,48.41
memset0,libc,52,0,0,hot,0,0.0721,38.74
memset5A,micron,52,0,0,hot,0,0.0722,38.73
memcpy,micron,53,0,0,hot,0,0.0882,31.68
memcpy,libc,53,0,0,hot,0,0.0872,32.05
memcpy,raw32,53,0,0,hot,0,0.0881,31.70
memmove,micron,53,0,0,hot,0,0.0922,30.33
memmove,libc,53,0,0,hot,0,0.0686,40.76
memset0,micron,53,0,0,hot,0,0.0566,49.34
memset0,libc,53,0,0,hot,0,0.0708,39.48
memset5A,micron,53,0,0,hot,0,0.0708,39.47
memcpy,micron,54,0,0,hot,0,0.0863,32.38
memcpy,libc,54,0,0,hot,0,0.0855,32.67
memcpy,raw32,54,0,0,hot,0,0.0866,32.27
memmove,micron,54,0,0,hot,0,0.0905,30.88
memmove,libc,54,0,0,hot,0,0.0673,41.52
memset0,micron,54,0,0,hot,0,0.0556,50.26
memset0,libc,54,0,0,hot,0,0.0695,40.22
memset5A,micron,54,0,0,hot,0,0.0695,40.21
memcpy,micron,55,0,0,hot,0,0.0850,32.87
memcpy,libc,55,0,0,hot,0,0.0842,33.20
memcpy,raw32,55,0,0,hot,0,0.0849,32.93
memmove,micron,55,0,0,hot,0,0.0891,31.40
memmove,libc,55,0,0,hot,0,0.0663,42.04
memset0,micron,55,0,0,hot,0,0.0546,51.20
memset0,libc,55,0,0,hot,0,0.0682,40.96
memset5A,micron,55,0,0,hot,0,0.0682,40.97
memcpy,micron,56,0,0,hot,0,0.0834,33.52
memcpy,libc,56,0,0,hot,0,0.0825,33.85
memcpy,raw32,56,0,0,hot,0,0.0834,33.52
memmove,micron,56,0,0,hot,0,0.0873,32.03
memmove,libc,56,0,0,hot,0,0.0648,43.12
memset0,micron,56,0,0,hot,0,0.0536,52.12
memset0,libc,56,0,0,hot,0,0.0670,41.70
memset5A,micron,56,0,0,hot,0,0.0670,41.71
memcpy,micron,57,0,0,hot,0,0.0818,34.16
memcpy,libc,57,0,0,hot,0,0.0810,34.48
memcpy,raw32,57,0,0,hot,0,0.0818,34.14
memmove,micron,57,0,0,hot,0,0.0858,32.59
memmove,libc,57,0,0,hot,0,0.0637,43.91
memset0,micron,57,0,0,hot,0,0.0526,53.06
memset0,libc,57,0,0,hot,0,0.0658,42.46
memset5A,micron,57,0,0,hot,0,0.0265,108.51
memcpy,micron,58,0,0,hot,0,0.0805,34.73
memcpy,libc,58,0,0,hot,0,0.0798,35.01
memcpy,raw32,58,0,0,hot,0,0.0804,34.74
memmove,micron,58,0,0,hot,0,0.0843,33.17
memmove,libc,58,0,0,hot,0,0.0627,44.54
memset0,micron,58,0,0,hot,0,0.0517,54.04
memset0,libc,58,0,0,hot,0,0.0647,43.20
memset5A,micron,58,0,0,hot,0,0.0647,43.21
memcpy,micron,59,0,0,hot,0,0.0792,35.30
memcpy,libc,59,0,0,hot,0,0.0784,35.65
memcpy,raw32,59,0,0,hot,0,0.0792,35.29
memmove,micron,59,0,0,hot,0,0.0828,33.75
memmove,libc,59,0,0,hot,0,0.0616,45.36
memset0,micron,59,0,0,hot,0,0.0509,54.97
memset0,libc,59,0,0,hot,0,0.0636,43.95
memset5A,micron,59,0,0,hot,0,0.0636,43.96
memcpy,micron,60,0,0,hot,0,0.0776,36.00
memcpy,libc,60,0,0,hot,0,0.0771,36.24
memcpy,raw32,60,0,0,hot,0,0.0777,35.97
memmove,micron,60,0,0,hot,0,0.0814,34.32
memmove,libc,60,0,0,hot,0,0.0606,46.13
memset0,micron,60,0,0,hot,0,0.0500,55.92
memset0,libc,60,0,0,hot,0,0.0625,44.71
memset5A,micron,60,0,0,hot,0,0.0625,44.72
memcpy,micron,61,0,0,hot,0,0.0764,36.55
memcpy,libc,61,0,0,hot,0,0.0757,36.90
memcpy,raw32,61,0,0,hot,0,0.0764,36.55
memmove,micron,61,0,0,hot,0,0.0801,34.91
memmove,libc,61,0,0,hot,0,0.0595,46.95
memset0,micron,61,0,0,hot,0,0.0492,56.83
memset0,libc,61,0,0,hot,0,0.0615,45.44
memset5A,micron,61,0,0,hot,0,0.0615,45.45
memcpy,micron,62,0,0,hot,0,0.0752,37.16
memcpy,libc,62,0,0,hot,0,0.0746,37.47
memcpy,raw32,62,0,0,hot,0,0.0754,37.06
memmove,micron,62,0,0,hot,0,0.0788,35.49
