# bench=memory_detail
# l3_bytes=20971520
# ring_bytes=134217728
# k=5 warmup=1 cpu=0
op,impl,size,dst_align,src_align,mode,delta,cyc_per_byte,gib_s
memcpy,raw32,14,0,0,hot,0,0.3270,8.55
memmove,micron,14,0,0,hot,0,0.3398,8.22
memmove,libc,14,0,0,hot,0,0.2679,10.43
memset0,micron,14,0,0,hot,0,0.1741,16.04
memset0,libc,14,0,0,hot,0,0.6162,4.53
memset5A,micron,14,0,0,hot,0,0.2679,10.43
memcpy,micron,15,0,0,hot,0,0.3053,9.15
memcpy,libc,15,0,0,hot,0,0.2501,11.17
memcpy,raw32,15,0,0,hot,0,0.3052,9.16
memmove,micron,15,0,0,hot,0,0.3192,8.75
memmove,libc,15,0,0,hot,0,0.2500,11.17
memset0,micron,15,0,0,hot,0,0.1531,18.25
memset0,libc,15,0,0,hot,0,0.3166,8.82
memset5A,micron,15,0,0,hot,0,0.2558,10.92
memcpy,micron,16,0,0,hot,0,0.2383,11.73
memcpy,libc,16,0,0,hot,0,0.2350,11.89
memcpy,raw32,16,0,0,hot,0,0.2389,11.70
memmove,micron,16,0,0,hot,0,0.2635,10.60
memmove,libc,16,0,0,hot,0,0.2866,9.74
memset0,micron,16,0,0,hot,0,0.1407,19.86
memset0,libc,16,0,0,hot,0,0.2969,9.41
memset5A,micron,16,0,0,hot,0,0.2344,11.92
memcpy,micron,17,0,0,hot,0,0.2599,10.75
memcpy,libc,17,0,0,hot,0,0.2208,12.65
memcpy,raw32,17,0,0,hot,0,0.2582,10.82
memmove,micron,17,0,0,hot,0,0.2779,10.05
memmove,libc,17,0,0,hot,0,0.2207,12.65
memset0,micron,17,0,0,hot,0,0.1324,21.11
memset0,libc,17,0,0,hot,0,0.2794,10.00
memset5A,micron,17,0,0,hot,0,0.2206,12.67
memcpy,micron,18,0,0,hot,0,0.2454,11.38
memcpy,libc,18,0,0,hot,0,0.2083,13.41
memcpy,raw32,18,0,0,hot,0,0.2439,11.46
memmove,micron,18,0,0,hot,0,0.2630,10.62
memmove,libc,18,0,0,hot,0,0.2084,13.40
memset0,micron,18,0,0,hot,0,0.1251,22.34
memset0,libc,18,0,0,hot,0,0.2639,10.59
memset5A,micron,18,0,0,hot,0,0.2083,13.41
memcpy,micron,19,0,0,hot,0,0.2315,12.07
memcpy,libc,19,0,0,hot,0,0.1974,14.16
memcpy,raw32,19,0,0,hot,0,0.2318,12.05
memmove,micron,19,0,0,hot,0,0.2494,11.20
memmove,libc,19,0,0,hot,0,0.1974,14.15
memset0,micron,19,0,0,hot,0,0.1184,23.59
memset0,libc,19,0,0,hot,0,0.2500,11.18
memset5A,micron,19,0,0,hot,0,0.1974,14.16
memcpy,micron,20,0,0,hot,0,0.2200,12.70
memcpy,libc,20,0,0,hot,0,0.1875,14.90
memcpy,raw32,20,0,0,hot,0,0.2198,12.71
memmove,micron,20,0,0,hot,0,0.2358,11.85
memmove,libc,20,0,0,hot,0,0.1876,14.89
memset0,micron,20,0,0,hot,0,0.1125,24.84
memset0,libc,20,0,0,hot,0,0.2375,11.76
memset5A,micron,20,0,0,hot,0,0.1875,14.90
memcpy,micron,21,0,0,hot,0,0.2100,13.31
memcpy,libc,21,0,0,hot,0,0.1786,15.65
memcpy,raw32,21,0,0,hot,0,0.2090,13.37
memmove,micron,21,0,0,hot,0,0.2247,12.43
memmove,libc,21,0,0,hot,0,0.1786,15.65
memset0,micron,21,0,0,hot,0,0.0460,62.11
memset0,libc,21,0,0,hot,0,0.2262,12.35
memset5A,micron,21,0,0,hot,0,0.1786,15.65
memcpy,micron,22,0,0,hot,0,0.2007,13.92
memcpy,libc,22,0,0,hot,0,0.1705,16.39
memcpy,raw32,22,0,0,hot,0,0.1996,14.00
memmove,micron,22,0,0,hot,0,0.2143,13.04
memmove,libc,22,0,0,hot,0,0.1705,16.39
memset0,micron,22,0,0,hot,0,0.1023,27.32
memset0,libc,22,0,0,hot,0,0.2159,12.94
memset5A,micron,22,0,0,hot,0,0.0000,0.00
memcpy,micron,23,0,0,hot,0,0.1914,14.60
memcpy,libc,23,0,0,hot,0,0.1631,17.14
memcpy,raw32,23,0,0,hot,0,0.1910,14.63
memmove,micron,23,0,0,hot,0,0.2052,13.61
memmove,libc,23,0,0,hot,0,0.1631,17.13
memset0,micron,23,0,0,hot,0,0.0978,28.56
memset0,libc,23,0,0,hot,0,0.2065,13.53
memset5A,micron,23,0,0,hot,0,0.1630,17.14
memcpy,micron,24,0,0,hot,0,0.1676,16.66
memcpy,libc,24,0,0,hot,0,0.1562,17.89
memcpy,raw32,24,0,0,hot,0,0.1830,15.27
memmove,micron,24,0,0,hot,0,0.1947,14.35
memmove,libc,24,0,0,hot,0,0.1563,17.88
memset0,micron,24,0,0,hot,0,0.0938,29.79
memset0,libc,24,0,0,hot,0,0.1979,14.12
memset5A,micron,24,0,0,hot,0,0.1562,17.88
memcpy,micron,25,0,0,hot,0,0.1764,15.84
memcpy,libc,25,0,0,hot,0,0.1500,18.63
memcpy,raw32,25,0,0,hot,0,0.1761,15.87
memmove,micron,25,0,0,hot,0,0.1885,14.82
memmove,libc,25,0,0,hot,0,0.1501,18.61
memset0,micron,25,0,0,hot,0,0.0900,31.04
memset0,libc,25,0,0,hot,0,0.1900,14.71
memset5A,micron,25,0,0,hot,0,0.1500,18.63
memcpy,micron,26,0,0,hot,0,0.1699,16.44
memcpy,libc,26,0,0,hot,0,0.1443,19.36
memcpy,raw32,26,0,0,hot,0,0.1689,16.54
memmove,micron,26,0,0,hot,0,0.1808,15.45
memmove,libc,26,0,0,hot,0,0.1442,19.37
memset0,micron,26,0,0,hot,0,0.0865,32.29
memset0,libc,26,0,0,hot,0,0.1827,15.29
memset5A,micron,26,0,0,hot,0,0.1442,19.38
memcpy,micron,27,0,0,hot,0,0.1636,17.07
memcpy,libc,27,0,0,hot,0,0.1389,20.10
memcpy,raw32,27,0,0,hot,0,0.1627,17.18
memmove,micron,27,0,0,hot,0,0.1753,15.94
memmove,libc,27,0,0,hot,0,0.1389,20.10
memset0,micron,27,0,0,hot,0,0.0833,33.52
memset0,libc,27,0,0,hot,0,0.1759,15.88
memset5A,micron,27,0,0,hot,0,0.1389,20.13
memcpy,micron,28,0,0,hot,0,0.1576,17.72
memcpy,libc,28,0,0,hot,0,0.1339,20.86
memcpy,raw32,28,0,0,hot,0,0.1569,17.81
memmove,micron,28,0,0,hot,0,0.1670,16.72
memmove,libc,28,0,0,hot,0,0.1340,20.86
memset0,micron,28,0,0,hot,0,0.0804,34.77
memset0,libc,28,0,0,hot,0,0.1697,16.47
memset5A,micron,28,0,0,hot,0,0.1339,20.87
memcpy,micron,29,0,0,hot,0,0.1519,18.39
memcpy,libc,29,0,0,hot,0,0.1293,21.61
memcpy,raw32,29,0,0,hot,0,0.1515,18.45
memmove,micron,29,0,0,hot,0,0.1623,17.22
memmove,libc,29,0,0,hot,0,0.1293,21.60
memset0,micron,29,0,0,hot,0,0.0776,36.01
memset0,libc,29,0,0,hot,0,0.1638,17.06
memset5A,micron,29,0,0,hot,0,0.1293,21.62
memcpy,micron,30,0,0,hot,0,0.1473,18.97
memcpy,libc,30,0,0,hot,0,0.1251,22.34
memcpy,raw32,30,0,0,hot,0,0.1464,19.09
memmove,micron,30,0,0,hot,0,0.1569,17.80
memmove,libc,30,0,0,hot,0,0.1250,22.36
memset0,micron,30,0,0,hot,0,0.0750,37.26
memset0,libc,30,0,0,hot,0,0.1583,17.65
memset5A,micron,30,0,0,hot,0,0.1250,22.36
memcpy,micron,31,0,0,hot,0,0.1425,19.60
memcpy,libc,31,0,0,hot,0,0.1210,23.09
memcpy,raw32,31,0,0,hot,0,0.1417,19.72
memmove,micron,31,0,0,hot,0,0.1523,18.35
memmove,libc,31,0,0,hot,0,0.1210,23.10
memset0,micron,31,0,0,hot,0,0.0726,38.49
memset0,libc,31,0,0,hot,0,0.1532,18.24
memset5A,micron,31,0,0,hot,0,0.1209,23.11
memcpy,micron,32,0,0,hot,0,0.1219,22.92
memcpy,libc,32,0,0,hot,0,0.1199,23.31
memcpy,raw32,32,0,0,hot,0,0.1130,24.73
memmove,micron,32,0,0,hot,0,0.1196,23.35
memmove,libc,32,0,0,hot,0,0.1203,23.23
memset0,micron,32,0,0,hot,0,0.0704,39.68
memset0,libc,32,0,0,hot,0,0.0938,29.80
memset5A,micron,32,0,0,hot,0,0.1172,23.85
memcpy,micron,33,0,0,hot,0,0.1416,19.73
memcpy,libc,33,0,0,hot,0,0.1101,25.37
memcpy,raw32,33,0,0,hot,0,0.1418,19.72
memmove,micron,33,0,0,hot,0,0.1480,18.87
memmove,libc,33,0,0,hot,0,0.1102,25.34
memset0,micron,33,0,0,hot,0,0.0909,30.74
memset0,libc,33,0,0,hot,0,0.0909,30.72
memset5A,micron,33,0,0,hot,0,0.1972,14.13
memcpy,micron,34,0,0,hot,0,0.1067,26.28
memcpy,libc,34,0,0,hot,0,0.0931,30.03
memcpy,raw32,34,0,0,hot,0,0.1375,20.32
memmove,micron,34,0,0,hot,0,0.1438,19.43
memmove,libc,34,0,0,hot,0,0.1068,26.16
memset0,micron,34,0,0,hot,0,0.0882,31.68
memset0,libc,34,0,0,hot,0,0.0883,31.66
memset5A,micron,34,0,0,hot,0,0.1103,25.34
memcpy,micron,35,0,0,hot,0,0.1337,20.89
memcpy,libc,35,0,0,hot,0,0.1038,26.92
memcpy,raw32,35,0,0,hot,0,0.1335,20.93
memmove,micron,35,0,0,hot,0,0.1397,20.00
memmove,libc,35,0,0,hot,0,0.1038,26.90
memset0,micron,35,0,0,hot,0,0.0857,32.60
memset0,libc,35,0,0,hot,0,0.0858,32.58
memset5A,micron,35,0,0,hot,0,0.1071,26.08
memcpy,micron,36,0,0,hot,0,0.1315,21.24
memcpy,libc,36,0,0,hot,0,0.1010,27.66
memcpy,raw32,36,0,0,hot,0,0.1299,21.50
memmove,micron,36,0,0,hot,0,0.1357,20.58
memmove,libc,36,0,0,hot,0,0.1009,27.67
memset0,micron,36,0,0,hot,0,0.0833,33.53
memset0,libc,36,0,0,hot,0,0.0834,33.51
memset5A,micron,36,0,0,hot,0,0.1042,26.83
memcpy,micron,37,0,0,hot,0,0.1264,22.10
memcpy,libc,37,0,0,hot,0,0.0982,28.45
memcpy,raw32,37,0,0,hot,0,0.1262,22.14
memmove,micron,37,0,0,hot,0,0.1321,21.16
memmove,libc,37,0,0,hot,0,0.0983,28.41
memset0,micron,37,0,0,hot,0,0.0811,34.47
memset0,libc,37,0,0,hot,0,0.0811,34.44
memset5A,micron,37,0,0,hot,0,0.1013,27.58
memcpy,micron,38,0,0,hot,0,0.1252,22.32
memcpy,libc,38,0,0,hot,0,0.0956,29.21
memcpy,raw32,38,0,0,hot,0,0.1230,22.72
memmove,micron,38,0,0,hot,0,0.1286,21.72
memmove,libc,38,0,0,hot,0,0.0956,29.23
memset0,micron,38,0,0,hot,0,0.0790,35.40
memset0,libc,38,0,0,hot,0,0.0790,35.39
memset5A,micron,38,0,0,hot,0,0.0987,28.33
memcpy,micron,39,0,0,hot,0,0.1197,23.33
memcpy,libc,39,0,0,hot,0,0.0932,29.97
memcpy,raw32,39,0,0,hot,0,0.1200,23.28
memmove,micron,39,0,0,hot,0,0.1254,22.27
memmove,libc,39,0,0,hot,0,0.0932,29.96
memset0,micron,39,0,0,hot,0,0.0769,36.32
memset0,libc,39,0,0,hot,0,0.0769,36.32
memset5A,micron,39,0,0,hot,0,0.0961,29.06
memcpy,micron,40,0,0,hot,0,0.1174,23.80
memcpy,libc,40,0,0,hot,0,0.0909,30.73
memcpy,raw32,40,0,0,hot,0,0.1170,23.89
memmove,micron,40,0,0,hot,0,0.1222,22.87
memmove,libc,40,0,0,hot,0,0.0908,30.76
memset0,micron,40,0,0,hot,0,0.0750,37.26
memset0,libc,40,0,0,hot,0,0.0750,37.25
memset5A,micron,40,0,0,hot,0,0.0937,29.81
memcpy,micron,41,0,0,hot,0,0.1150,24.29
memcpy,libc,41,0,0,hot,0,0.1128,24.77
memcpy,raw32,41,0,0,hot,0,0.1140,24.51
memmove,micron,41,0,0,hot,0,0.1191,23.45
memmove,libc,41,0,0,hot,0,0.0886,31.52
memset0,micron,41,0,0,hot,0,0.0732,38.19
memset0,libc,41,0,0,hot,0,0.0732,38.17
memset5A,micron,41,0,0,hot,0,0.0915,30.55
memcpy,micron,42,0,0,hot,0,0.1115,25.06
memcpy,libc,42,0,0,hot,0,0.1101,25.38
memcpy,raw32,42,0,0,hot,0,0.1113,25.11
memmove,micron,42,0,0,hot,0,0.1163,24.02
memmove,libc,42,0,0,hot,0,0.0865,32.30
memset0,micron,42,0,0,hot,0,0.0714,39.11
memset0,libc,42,0,0,hot,0,0.0714,39.11
memset5A,micron,42,0,0,hot,0,0.0893,31.30
memcpy,micron,43,0,0,hot,0,0.1088,25.67
memcpy,libc,43,0,0,hot,0,0.1075,25.99
memcpy,raw32,43,0,0,hot,0,0.1087,25.70
memmove,micron,43,0,0,hot,0,0.1136,24.59
memmove,libc,43,0,0,hot,0,0.0845,33.05
memset0,micron,43,0,0,hot,0,0.0698,40.05
memset0,libc,43,0,0,hot,0,0.0698,40.02
memset5A,micron,43,0,0,hot,0,0.0872,32.04
memcpy,micron,44,0,0,hot,0,0.1063,26.29
memcpy,libc,44,0,0,hot,0,0.1050,26.60
memcpy,raw32,44,0,0,hot,0,0.1062,26.30
memmove,micron,44,0,0,hot,0,0.1111,25.15
memmove,libc,44,0,0,hot,0,0.0826,33.81
memset0,micron,44,0,0,hot,0,0.0682,40.98
memset0,libc,44,0,0,hot,0,0.0682,40.96
memset5A,micron,44,0,0,hot,0,0.0852,32.78
memcpy,micron,45,0,0,hot,0,0.1041,26.85
memcpy,libc,45,0,0,hot,0,0.1027,27.20
memcpy,raw32,45,0,0,hot,0,0.1040,26.87
memmove,micron,45,0,0,hot,0,0.1085,25.74
memmove,libc,45,0,0,hot,0,0.0808,34.57
memset0,micron,45,0,0,hot,0,0.0667,41.92
memset0,libc,45,0,0,hot,0,0.0667,41.91
memset5A,micron,45,0,0,hot,0,0.0833,33.53
memcpy,micron,46,0,0,hot,0,0.1016,27.51
memcpy,libc,46,0,0,hot,0,0.1004,27.81
memcpy,raw32,46,0,0,hot,0,0.1014,27.56
memmove,micron,46,0,0,hot,0,0.1062,26.31
memmove,libc,46,0,0,hot,0,0.0790,35.34
memset0,micron,46,0,0,hot,0,0.0652,42.84
memset0,libc,46,0,0,hot,0,0.0653,42.81
memset5A,micron,46,0,0,hot,0,0.0815,34.28
memcpy,micron,47,0,0,hot,0,0.0993,28.12
memcpy,libc,47,0,0,hot,0,0.0983,28.41
memcpy,raw32,47,0,0,hot,0,0.0994,28.12
memmove,micron,47,0,0,hot,0,0.1040,26.86
memmove,libc,47,0,0,hot,0,0.0773,36.13
memset0,micron,47,0,0,hot,0,0.0638,43.77
memset0,libc,47,0,0,hot,0,0.0638,43.75
memset5A,micron,47,0,0,hot,0,0.0798,35.02
memcpy,micron,48,0,0,hot,0,0.0974,28.68
memcpy,libc,48,0,0,hot,0,0.0962,29.05
memcpy,raw32,48,0,0,hot,0,0.0973,28.71
memmove,micron,48,0,0,hot,0,0.1019,27.41
memmove,libc,48,0,0,hot,0,0.0757,36.90
memset0,micron,48,0,0,hot,0,0.0625,44.73
memset0,libc,48,0,0,hot,0,0.0626,44.66
memset5A,micron,48,0,0,hot,0,0.0781,35.76
memcpy,micron,49,0,0,hot,0,0.0953,29.33
memcpy,libc,49,0,0,hot,0,0.0943,29.61
memcpy,raw32,49,0,0,hot,0,0.0955,29.26
memmove,micron,49,0,0,hot,0,0.0997,28.01
memmove,libc,49,0,0,hot,0,0.0742,37.64
memset0,micron,49,0,0,hot,0,0.0612,45.64
memset0,libc,49,0,0,hot,0,0.0613,45.55
memset5A,micron,49,0,0,hot,0,0.0765,36.51
memcpy,micron,50,0,0,hot,0,0.0936,29.83
memcpy,libc,50,0,0,hot,0,0.0924,30.25
memcpy,raw32,50,0,0,hot,0,0.0935,29.89
memmove,micron,50,0,0,hot,0,0.0978,28.57
memmove,libc,50,0,0,hot,0,0.0727,38.42
memset0,micron,50,0,0,hot,0,0.0600,46.58
memset0,libc,50,0,0,hot,0,0.0600,46.53
memset5A,micron,50,0,0,hot,0,0.0750,37.27
memcpy,micron,51,0,0,hot,0,0.0921,30.32
memcpy,libc,51,0,0,hot,0,0.0906,30.85
memcpy,raw32,51,0,0,hot,0,0.0917,30.47
memmove,micron,51,0,0,hot,0,0.0958,29.15
memmove,libc,51,0,0,hot,0,0.0712,39.23
memset0,micron,51,0,0,hot,0,0.0588,47.52
memset0,libc,51,0,0,hot,0,0.0588,47.49
memset5A,micron,51,0,0,hot,0,0.0735,38.02
memcpy,micron,52,0,0,hot,0,0.0900,31.05
memcpy,libc,52,0,0,hot,0,0.0888,31.44
memcpy,raw32,52,0,0,hot,0,0.0897,31.15
memmove,micron,52,0,0,hot,0,0.0940,29.73
memmove,libc,52,0,0,hot,0,0.0698,39.99
memset0,micron,52,0,0,hot,0,0.0577,48.46
memset0,libc,52,0,0,hot,0,0.0577,48.38
memset5A,micron,52,0,0,hot,0,0.0721,38.76
memcpy,micron,53,0,0,hot,0,0.0883,31.64
memcpy,libc,53,0,0,hot,0,0.0872,32.04
memcpy,raw32,53,0,0,hot,0,0.0883,31.66
memmove,micron,53,0,0,hot,0,0.0922,30.29
memmove,libc,53,0,0,hot,0,0.0686,40.75
memset0,micron,53,0,0,hot,0,0.0566,49.38
memset0,libc,53,0,0,hot,0,0.0566,49.35
memset5A,micron,53,0,0,hot,0,0.0707,39.51
memcpy,micron,54,0,0,hot,0,0.0867,32.23
memcpy,libc,54,0,0,hot,0,0.0857,32.62
memcpy,raw32,54,0,0,hot,0,0.0867,32.24
memmove,micron,54,0,0,hot,0,0.0905,30.86
memmove,libc,54,0,0,hot,0,0.0673,41.51
memset0,micron,54,0,0,hot,0,0.0556,50.31
memset0,libc,54,0,0,hot,0,0.0556,50.27
memset5A,micron,54,0,0,hot,0,0.0694,40.26
memcpy,micron,55,0,0,hot,0,0.0848,32.93
memcpy,libc,55,0,0,hot,0,0.0840,33.25
memcpy,raw32,55,0,0,hot,0,0.0850,32.87
memmove,micron,55,0,0,hot,0,0.0888,31.46
memmove,libc,55,0,0,hot,0,0.0662,42.22
memset0,micron,55,0,0,hot,0,0.0545,51.25
memset0,libc,55,0,0,hot,0,0.0546,51.18
memset5A,micron,55,0,0,hot,0,0.0682,41.01
memcpy,micron,56,0,0,hot,0,0.0834,33.48
memcpy,libc,56,0,0,hot,0,0.0826,33.82
memcpy,raw32,56,0,0,hot,0,0.0835,33.45
memmove,micron,56,0,0,hot,0,0.0874,31.97
memmove,libc,56,0,0,hot,0,0.0649,43.04
memset0,micron,56,0,0,hot,0,0.0536,52.17
memset0,libc,56,0,0,hot,0,0.0536,52.11
memset5A,micron,56,0,0,hot,0,0.0670,41.75
memcpy,micron,57,0,0,hot,0,0.0818,34.14
memcpy,libc,57,0,0,hot,0,0.0810,34.48
memcpy,raw32,57,0,0,hot,0,0.0821,34.03
memmove,micron,57,0,0,hot,0,0.0857,32.57
memmove,libc,57,0,0,hot,0,0.0639,43.69
memset0,micron,57,0,0,hot,0,0.0526,53.13
memset0,libc,57,0,0,hot,0,0.0527,53.02
memset5A,micron,57,0,0,hot,0,0.0658,42.50
memcpy,micron,58,0,0,hot,0,0.0805,34.69
memcpy,libc,58,0,0,hot,0,0.0797,35.06
memcpy,raw32,58,0,0,hot,0,0.0806,34.68
memmove,micron,58,0,0,hot,0,0.0844,33.11
memmove,libc,58,0,0,hot,0,0.0627,44.58
memset0,micron,58,0,0,hot,0,0.0517,54.04
memset0,libc,58,0,0,hot,0,0.0518,53.95
memset5A,micron,58,0,0,hot,0,0.0646,43.24
memcpy,micron,59,0,0,hot,0,0.0791,35.31
memcpy,libc,59,0,0,hot,0,0.0783,35.68
memcpy,raw32,59,0,0,hot,0,0.0792,35.29
memmove,micron,59,0,0,hot,0,0.0828,33.72
memmove,libc,59,0,0,hot,0,0.0616,45.40
memset0,micron,59,0,0,hot,0,0.0508,54.98
memset0,libc,59,0,0,hot,0,0.0509,54.95
memset5A,micron,59,0,0,hot,0,0.0635,43.98
memcpy,micron,60,0,0,hot,0,0.0781,35.76
memcpy,libc,60,0,0,hot,0,0.0770,36.27
memcpy,raw32,60,0,0,hot,0,0.0779,35.86
memmove,micron,60,0,0,hot,0,0.0814,34.31
memmove,libc,60,0,0,hot,0,0.0606,46.08
memset0,micron,60,0,0,hot,0,0.0500,55.91
memset0,libc,60,0,0,hot,0,0.0500,55.89
memset5A,micron,60,0,0,hot,0,0.0626,44.68
memcpy,micron,61,0,0,hot,0,0.0765,36.51
memcpy,libc,61,0,0,hot,0,0.0757,36.89
memcpy,raw32,61,0,0,hot,0,0.0767,36.42
memmove,micron,61,0,0,hot,0,0.0801,34.87
memmove,libc,61,0,0,hot,0,0.0596,46.88
memset0,micron,61,0,0,hot,0,0.0492,56.81
memset0,libc,61,0,0,hot,0,0.0492,56.77
memset5A,micron,61,0,0,hot,0,0.0615,45.47
memcpy,micron,62,0,0,hot,0,0.0755,36.98
memcpy,libc,62,0,0,hot,0,0.0745,37.50
memcpy,raw32,62,0,0,hot,0,0.0753,37.09
memmove,micron,62,0,0,hot,0,0.0788,35.43
